Year,SERIES,UNIT_MEASURE,Value
2003,Rashodi za istraživanje i razvoj kao udio u BDP-u,Procenat,0.01854
2004,Rashodi za istraživanje i razvoj kao udio u BDP-u,Procenat,0.01524
2005,Rashodi za istraživanje i razvoj kao udio u BDP-u,Procenat,0.02697
2006,Rashodi za istraživanje i razvoj kao udio u BDP-u,Procenat,0.01969
2007,Rashodi za istraživanje i razvoj kao udio u BDP-u,Procenat,0.02521
2008,Rashodi za istraživanje i razvoj kao udio u BDP-u,Procenat,0.01842
2009,Rashodi za istraživanje i razvoj kao udio u BDP-u,Procenat,0.02106
2012,Rashodi za istraživanje i razvoj kao udio u BDP-u,Procenat,0.26533
2013,Rashodi za istraživanje i razvoj kao udio u BDP-u,Procenat,0.32132
2014,Rashodi za istraživanje i razvoj kao udio u BDP-u,Procenat,0.25725
2015,Rashodi za istraživanje i razvoj kao udio u BDP-u,Procenat,0.2186
2016,Rashodi za istraživanje i razvoj kao udio u BDP-u,Procenat,0.21594
2017,Rashodi za istraživanje i razvoj kao udio u BDP-u,Procenat,0.20048
2018,Rashodi za istraživanje i razvoj kao udio u BDP-u,Procenat,0.19485
2019,Rashodi za istraživanje i razvoj kao udio u BDP-u,Procenat,0.1926
2020,Rashodi za istraživanje i razvoj kao udio u BDP-u,Procenat,0.2061
2021,Rashodi za istraživanje i razvoj kao udio u BDP-u,Procenat,0.1928
