Year,UNIT_MEASURE,Tip,Value
a)2019 Q1,TONNES,Prеvеzеnо tоnа rоbе,442
b)2019 Q2,TONNES,Prеvеzеnо tоnа rоbе,514
c)2019 Q3,TONNES,Prеvеzеnо tоnа rоbе,737
d)2019 Q4,TONNES,Prеvеzеnо tоnа rоbе,542
e)2020 Q1,TONNES,Prеvеzеnо tоnа rоbе,423
f)2020 Q2,TONNES,Prеvеzеnо tоnа rоbе,566
g)2020 Q3,TONNES,Prеvеzеnо tоnа rоbе,963
h)2020 Q4,TONNES,Prеvеzеnо tоnа rоbе,463
