Year,SERIES,UNIT_MEASURE,Value
2000,Prosječan udio planinskih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%),Procenat,0.0
2001,Prosječan udio planinskih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%),Procenat,0.0
2002,Prosječan udio planinskih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%),Procenat,0.0
2003,Prosječan udio planinskih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%),Procenat,0.0
2004,Prosječan udio planinskih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%),Procenat,0.0
2005,Prosječan udio planinskih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%),Procenat,0.0
2006,Prosječan udio planinskih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%),Procenat,0.0
2007,Prosječan udio planinskih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%),Procenat,0.0
2008,Prosječan udio planinskih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%),Procenat,14.28571
2009,Prosječan udio planinskih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%),Procenat,14.28571
2010,Prosječan udio planinskih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%),Procenat,14.28571
2011,Prosječan udio planinskih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%),Procenat,14.47443
2012,Prosječan udio planinskih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%),Procenat,14.47443
2013,Prosječan udio planinskih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%),Procenat,14.47443
2014,Prosječan udio planinskih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%),Procenat,14.47443
2015,Prosječan udio planinskih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%),Procenat,14.47443
2016,Prosječan udio planinskih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%),Procenat,14.47443
2017,Prosječan udio planinskih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%),Procenat,14.47443
2018,Prosječan udio planinskih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%),Procenat,14.47443
2019,Prosječan udio planinskih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%),Procenat,14.47443
2020,Prosječan udio planinskih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%),Procenat,14.47443
2021,Prosječan udio planinskih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%),Procenat,14.47443
