Year,SERIES,UNIT_MEASURE,Value
2016,Indeks performansi izvora podataka (Stub statističkih pokazatelja učinka 4) (Indeks),Index,
2017,Indeks performansi izvora podataka (Stub statističkih pokazatelja učinka 4) (Indeks),Index,
2018,Indeks performansi izvora podataka (Stub statističkih pokazatelja učinka 4) (Indeks),Index,
2019,Indeks performansi izvora podataka (Stub statističkih pokazatelja učinka 4) (Indeks),Index,
2020,Indeks performansi izvora podataka (Stub statističkih pokazatelja učinka 4) (Indeks),Index,55.7833
2022,Indeks performansi izvora podataka (Stub statističkih pokazatelja učinka 4) (Indeks),Index,62.8417
2016,Indeks performansi podatkovne infrastrukture (Stub statističkih pokazatelja učinka 5) (Indeks),Index,65.0
2017,Indeks performansi podatkovne infrastrukture (Stub statističkih pokazatelja učinka 5) (Indeks),Index,65.0
2018,Indeks performansi podatkovne infrastrukture (Stub statističkih pokazatelja učinka 5) (Indeks),Index,60.0
2019,Indeks performansi podatkovne infrastrukture (Stub statističkih pokazatelja učinka 5) (Indeks),Index,60.0
2020,Indeks performansi podatkovne infrastrukture (Stub statističkih pokazatelja učinka 5) (Indeks),Index,60.0
2021,Indeks performansi podatkovne infrastrukture (Stub statističkih pokazatelja učinka 5) (Indeks),Index,80.0
2022,Indeks performansi podatkovne infrastrukture (Stub statističkih pokazatelja učinka 5) (Indeks),Index,80.0
2022,Indeks pokrivenosti Open Data Inventory (ODIN),Index,48.6
2024,Indeks pokrivenosti Open Data Inventory (ODIN),Index,51.4
