Year,Value,UNIT_MEASURE,SERIES
2000,6.67,MJ_PER_GDP_CON_PPP_USD,EG_EGY_PRIM
2001,5.36,MJ_PER_GDP_CON_PPP_USD,EG_EGY_PRIM
2002,5.35,MJ_PER_GDP_CON_PPP_USD,EG_EGY_PRIM
2003,5.14,MJ_PER_GDP_CON_PPP_USD,EG_EGY_PRIM
2004,5.29,MJ_PER_GDP_CON_PPP_USD,EG_EGY_PRIM
2005,5.32,MJ_PER_GDP_CON_PPP_USD,EG_EGY_PRIM
2006,5.29,MJ_PER_GDP_CON_PPP_USD,EG_EGY_PRIM
2007,5.0,MJ_PER_GDP_CON_PPP_USD,EG_EGY_PRIM
2008,5.32,MJ_PER_GDP_CON_PPP_USD,EG_EGY_PRIM
2009,5.59,MJ_PER_GDP_CON_PPP_USD,EG_EGY_PRIM
2010,5.79,MJ_PER_GDP_CON_PPP_USD,EG_EGY_PRIM
2011,6.31,MJ_PER_GDP_CON_PPP_USD,EG_EGY_PRIM
2012,5.96,MJ_PER_GDP_CON_PPP_USD,EG_EGY_PRIM
2013,5.62,MJ_PER_GDP_CON_PPP_USD,EG_EGY_PRIM
2014,5.16,MJ_PER_GDP_CON_PPP_USD,EG_EGY_PRIM
2015,5.1,MJ_PER_GDP_CON_PPP_USD,EG_EGY_PRIM
2016,5.14,MJ_PER_GDP_CON_PPP_USD,EG_EGY_PRIM
2017,5.22,MJ_PER_GDP_CON_PPP_USD,EG_EGY_PRIM
2018,5.57,MJ_PER_GDP_CON_PPP_USD,EG_EGY_PRIM
2019,5.23,MJ_PER_GDP_CON_PPP_USD,EG_EGY_PRIM
2020,5.31,MJ_PER_GDP_CON_PPP_USD,EG_EGY_PRIM
2021,5.12,MJ_PER_GDP_CON_PPP_USD,EG_EGY_PRIM
2022,4.86,MJ_PER_GDP_CON_PPP_USD,EG_EGY_PRIM
