Year,Value,UNIT_MEASURE,SERIES
2015,0,NUMBER,ER_CBD_PTYPGRFA
2018,0,NUMBER,ER_CBD_PTYPGRFA
2020,0,NUMBER,ER_CBD_PTYPGRFA
2022,0,NUMBER,ER_CBD_PTYPGRFA
2023,0,NUMBER,ER_CBD_PTYPGRFA
2024,0,NUMBER,ER_CBD_PTYPGRFA
2025,0,NUMBER,ER_CBD_PTYPGRFA
2021,0,NUMBER,ER_CBD_NAGOYA
2022,0,NUMBER,ER_CBD_NAGOYA
2023,0,NUMBER,ER_CBD_NAGOYA
2024,0,NUMBER,ER_CBD_NAGOYA
2025,0,NUMBER,ER_CBD_NAGOYA
2016,0,NUMBER,ER_CBD_ORSPGRFA
2017,0,NUMBER,ER_CBD_ORSPGRFA
2018,0,NUMBER,ER_CBD_ORSPGRFA
2020,0,NUMBER,ER_CBD_ORSPGRFA
2022,0,NUMBER,ER_CBD_ORSPGRFA
2023,0,NUMBER,ER_CBD_ORSPGRFA
2024,0,NUMBER,ER_CBD_ORSPGRFA
2025,0,NUMBER,ER_CBD_ORSPGRFA
2021,0,NUMBER,ER_CBD_ABSCLRHS
2022,0,NUMBER,ER_CBD_ABSCLRHS
2023,0,NUMBER,ER_CBD_ABSCLRHS
2024,0,NUMBER,ER_CBD_ABSCLRHS
2025,0,NUMBER,ER_CBD_ABSCLRHS
2015,2,NUMBER,ER_CBD_SMTA
2018,2,NUMBER,ER_CBD_SMTA
2020,2,NUMBER,ER_CBD_SMTA
2022,3,NUMBER,ER_CBD_SMTA
2023,3,NUMBER,ER_CBD_SMTA
2024,4,NUMBER,ER_CBD_SMTA
2025,5,NUMBER,ER_CBD_SMTA
