Year,Value,UNIT_MEASURE,SERIES
2000,4.7,PT,NY_GDP_PCAP
2001,1.9,PT,NY_GDP_PCAP
2002,4.8,PT,NY_GDP_PCAP
2003,4.1,PT,NY_GDP_PCAP
2004,7.3,PT,NY_GDP_PCAP
2005,5.0,PT,NY_GDP_PCAP
2006,6.3,PT,NY_GDP_PCAP
2007,7.2,PT,NY_GDP_PCAP
2008,7.2,PT,NY_GDP_PCAP
2009,-1.3,PT,NY_GDP_PCAP
2010,2.7,PT,NY_GDP_PCAP
2011,2.8,PT,NY_GDP_PCAP
2012,1.1,PT,NY_GDP_PCAP
2013,4.0,PT,NY_GDP_PCAP
2014,2.5,PT,NY_GDP_PCAP
2015,5.7,PT,NY_GDP_PCAP
2016,4.6,PT,NY_GDP_PCAP
2017,4.6,PT,NY_GDP_PCAP
2018,5.1,PT,NY_GDP_PCAP
2019,4.2,PT,NY_GDP_PCAP
2020,-1.7,PT,NY_GDP_PCAP
2021,9.2,PT,NY_GDP_PCAP
2022,5.5,PT,NY_GDP_PCAP
