Year,Value,UNIT_MEASURE,SERIES
2000,,CON_USD_M,DC_TOF_AGRL
2001,,CON_USD_M,DC_TOF_AGRL
2002,,CON_USD_M,DC_TOF_AGRL
2003,,CON_USD_M,DC_TOF_AGRL
2004,,CON_USD_M,DC_TOF_AGRL
2005,,CON_USD_M,DC_TOF_AGRL
2006,,CON_USD_M,DC_TOF_AGRL
2007,,CON_USD_M,DC_TOF_AGRL
2008,,CON_USD_M,DC_TOF_AGRL
2009,,CON_USD_M,DC_TOF_AGRL
2010,16.505474,CON_USD_M,DC_TOF_AGRL
2011,18.44187,CON_USD_M,DC_TOF_AGRL
2012,,CON_USD_M,DC_TOF_AGRL
2013,,CON_USD_M,DC_TOF_AGRL
2014,,CON_USD_M,DC_TOF_AGRL
2015,12.063021,CON_USD_M,DC_TOF_AGRL
2016,8.586942,CON_USD_M,DC_TOF_AGRL
2017,10.609201,CON_USD_M,DC_TOF_AGRL
2018,15.479261,CON_USD_M,DC_TOF_AGRL
2019,21.715442,CON_USD_M,DC_TOF_AGRL
2020,19.55149,CON_USD_M,DC_TOF_AGRL
2021,21.74669,CON_USD_M,DC_TOF_AGRL
2022,14.751326,CON_USD_M,DC_TOF_AGRL
2023,11.483927,CON_USD_M,DC_TOF_AGRL
