Year,Value,UNIT_MEASURE,SERIES
2000,54.0494,PT,FI_FSI_FSLS
2001,65.07871,PT,FI_FSI_FSLS
2002,51.51903,PT,FI_FSI_FSLS
2003,58.73752,PT,FI_FSI_FSLS
2004,59.52544,PT,FI_FSI_FSLS
2005,61.91274,PT,FI_FSI_FSLS
2006,60.77306,PT,FI_FSI_FSLS
2007,61.28471,PT,FI_FSI_FSLS
2008,78.89405,PT,FI_FSI_FSLS
2009,81.60722,PT,FI_FSI_FSLS
2010,71.74154,PT,FI_FSI_FSLS
2011,67.32943,PT,FI_FSI_FSLS
2012,65.28876,PT,FI_FSI_FSLS
2013,65.89659,PT,FI_FSI_FSLS
2014,65.61993,PT,FI_FSI_FSLS
2015,61.92074,PT,FI_FSI_FSLS
2016,61.61892,PT,FI_FSI_FSLS
2017,59.85051,PT,FI_FSI_FSLS
2018,60.43847,PT,FI_FSI_FSLS
2019,61.03062,PT,FI_FSI_FSLS
2020,51.34221,PT,FI_FSI_FSLS
2021,51.2768,PT,FI_FSI_FSLS
2000,0.0,PT,FI_FSI_FSSNO
2001,0.0,PT,FI_FSI_FSSNO
2002,0.0,PT,FI_FSI_FSSNO
2003,33.09814,PT,FI_FSI_FSSNO
2004,9.20791,PT,FI_FSI_FSSNO
2005,6.34987,PT,FI_FSI_FSSNO
2006,6.81397,PT,FI_FSI_FSSNO
2007,4.3397,PT,FI_FSI_FSSNO
2008,4.61266,PT,FI_FSI_FSSNO
2009,1.31004,PT,FI_FSI_FSSNO
2010,3.41532,PT,FI_FSI_FSSNO
2011,12.70493,PT,FI_FSI_FSSNO
2012,4.41682,PT,FI_FSI_FSSNO
2013,5.72097,PT,FI_FSI_FSSNO
2014,9.85365,PT,FI_FSI_FSSNO
2015,8.30719,PT,FI_FSI_FSSNO
2016,1.58889,PT,FI_FSI_FSSNO
2017,-0.21428,PT,FI_FSI_FSSNO
2018,2.10767,PT,FI_FSI_FSSNO
2019,3.42322,PT,FI_FSI_FSSNO
2020,4.17421,PT,FI_FSI_FSSNO
2021,3.9976,PT,FI_FSI_FSSNO
2000,30.30251,PT,FI_FSI_FSKNL
2001,33.46471,PT,FI_FSI_FSKNL
2002,24.41932,PT,FI_FSI_FSKNL
2003,19.77382,PT,FI_FSI_FSKNL
2004,15.53339,PT,FI_FSI_FSKNL
2005,15.65278,PT,FI_FSI_FSKNL
2006,11.76116,PT,FI_FSI_FSKNL
2007,9.53645,PT,FI_FSI_FSKNL
2008,10.27404,PT,FI_FSI_FSKNL
2009,19.64209,PT,FI_FSI_FSKNL
2010,32.8362,PT,FI_FSI_FSKNL
2011,20.59918,PT,FI_FSI_FSKNL
2012,24.78804,PT,FI_FSI_FSKNL
2013,26.44458,PT,FI_FSI_FSKNL
2014,24.63512,PT,FI_FSI_FSKNL
2015,24.8954,PT,FI_FSI_FSKNL
