Year,Value,UNIT_MEASURE,SERIES
2000,124.466193,CON_USD_M,DC_FTA_TOTAL
2001,177.728778,CON_USD_M,DC_FTA_TOTAL
2002,141.082284,CON_USD_M,DC_FTA_TOTAL
2003,116.704754,CON_USD_M,DC_FTA_TOTAL
2004,74.704283,CON_USD_M,DC_FTA_TOTAL
2005,130.958171,CON_USD_M,DC_FTA_TOTAL
2006,165.830915,CON_USD_M,DC_FTA_TOTAL
2007,132.198652,CON_USD_M,DC_FTA_TOTAL
2008,110.331646,CON_USD_M,DC_FTA_TOTAL
2009,143.030841,CON_USD_M,DC_FTA_TOTAL
2010,98.691435,CON_USD_M,DC_FTA_TOTAL
2011,80.222122,CON_USD_M,DC_FTA_TOTAL
2012,73.818258,CON_USD_M,DC_FTA_TOTAL
2013,109.174514,CON_USD_M,DC_FTA_TOTAL
2014,77.64753,CON_USD_M,DC_FTA_TOTAL
2015,118.244781,CON_USD_M,DC_FTA_TOTAL
2016,56.191673,CON_USD_M,DC_FTA_TOTAL
2017,70.734862,CON_USD_M,DC_FTA_TOTAL
2018,120.794887,CON_USD_M,DC_FTA_TOTAL
2019,157.196868,CON_USD_M,DC_FTA_TOTAL
2020,141.575242,CON_USD_M,DC_FTA_TOTAL
2021,98.717662,CON_USD_M,DC_FTA_TOTAL
2022,127.709817,CON_USD_M,DC_FTA_TOTAL
2023,84.49103,CON_USD_M,DC_FTA_TOTAL
