Year,Value,UNIT_MEASURE,SERIES
2002,,CON_USD,DC_ODA_BDVL
2003,,CON_USD,DC_ODA_BDVL
2004,,CON_USD,DC_ODA_BDVL
2005,0.6115,CON_USD,DC_ODA_BDVL
2006,,CON_USD,DC_ODA_BDVL
2007,,CON_USD,DC_ODA_BDVL
2008,,CON_USD,DC_ODA_BDVL
2009,,CON_USD,DC_ODA_BDVL
2010,12.1442,CON_USD,DC_ODA_BDVL
2011,,CON_USD,DC_ODA_BDVL
2012,,CON_USD,DC_ODA_BDVL
2013,,CON_USD,DC_ODA_BDVL
2014,,CON_USD,DC_ODA_BDVL
2015,0.8117,CON_USD,DC_ODA_BDVL
2016,,CON_USD,DC_ODA_BDVL
2017,,CON_USD,DC_ODA_BDVL
2018,11.2733,CON_USD,DC_ODA_BDVL
2019,,CON_USD,DC_ODA_BDVL
2020,,CON_USD,DC_ODA_BDVL
2021,,CON_USD,DC_ODA_BDVL
