Year,Value,UNIT_MEASURE,SERIES
2003,83.47171,PT,GC_GOB_TAXD
2004,86.24788,PT,GC_GOB_TAXD
2005,59.63647,PT,GC_GOB_TAXD
2006,61.56456,PT,GC_GOB_TAXD
2007,57.82445,PT,GC_GOB_TAXD
2008,51.96723,PT,GC_GOB_TAXD
2009,46.89452,PT,GC_GOB_TAXD
2010,49.15388,PT,GC_GOB_TAXD
2011,51.64659,PT,GC_GOB_TAXD
2012,50.37305,PT,GC_GOB_TAXD
2013,49.38217,PT,GC_GOB_TAXD
2014,48.5627,PT,GC_GOB_TAXD
2015,53.03225,PT,GC_GOB_TAXD
2016,54.53435,PT,GC_GOB_TAXD
2017,56.42694,PT,GC_GOB_TAXD
2018,56.2608,PT,GC_GOB_TAXD
2019,55.88266,PT,GC_GOB_TAXD
2020,45.34085,PT,GC_GOB_TAXD
2021,52.49757,PT,GC_GOB_TAXD
2022,54.57984,PT,GC_GOB_TAXD
2023,51.77139,PT,GC_GOB_TAXD
