Year,Value,UNIT_MEASURE,SERIES
2000,19.35,PT,EG_FEC_RNEW
2001,20.27,PT,EG_FEC_RNEW
2002,21.21,PT,EG_FEC_RNEW
2003,20.14,PT,EG_FEC_RNEW
2004,20.09,PT,EG_FEC_RNEW
2005,19.73,PT,EG_FEC_RNEW
2006,18.12,PT,EG_FEC_RNEW
2007,14.84,PT,EG_FEC_RNEW
2008,14.28,PT,EG_FEC_RNEW
2009,17.43,PT,EG_FEC_RNEW
2010,19.57,PT,EG_FEC_RNEW
2011,14.16,PT,EG_FEC_RNEW
2012,15.28,PT,EG_FEC_RNEW
2013,19.48,PT,EG_FEC_RNEW
2014,23.65,PT,EG_FEC_RNEW
2015,25.25,PT,EG_FEC_RNEW
2016,23.0,PT,EG_FEC_RNEW
2017,18.49,PT,EG_FEC_RNEW
2018,35.36,PT,EG_FEC_RNEW
2019,36.84,PT,EG_FEC_RNEW
2020,37.71,PT,EG_FEC_RNEW
