Year,Value,UNIT_MEASURE,SERIES
2000,158,PER_100000_POP,SH_TBS_INCID
2001,141,PER_100000_POP,SH_TBS_INCID
2002,87,PER_100000_POP,SH_TBS_INCID
2003,84,PER_100000_POP,SH_TBS_INCID
2004,103,PER_100000_POP,SH_TBS_INCID
2005,87,PER_100000_POP,SH_TBS_INCID
2006,73,PER_100000_POP,SH_TBS_INCID
2007,99,PER_100000_POP,SH_TBS_INCID
2008,73,PER_100000_POP,SH_TBS_INCID
2009,74,PER_100000_POP,SH_TBS_INCID
2010,57,PER_100000_POP,SH_TBS_INCID
2011,59,PER_100000_POP,SH_TBS_INCID
2012,61,PER_100000_POP,SH_TBS_INCID
2013,54,PER_100000_POP,SH_TBS_INCID
2014,51,PER_100000_POP,SH_TBS_INCID
2015,46,PER_100000_POP,SH_TBS_INCID
2016,38,PER_100000_POP,SH_TBS_INCID
2017,32,PER_100000_POP,SH_TBS_INCID
2018,28,PER_100000_POP,SH_TBS_INCID
2019,25,PER_100000_POP,SH_TBS_INCID
2020,25,PER_100000_POP,SH_TBS_INCID
2021,23,PER_100000_POP,SH_TBS_INCID
2022,21,PER_100000_POP,SH_TBS_INCID
2023,20,PER_100000_POP,SH_TBS_INCID
2024,21,PER_100000_POP,SH_TBS_INCID
