Year,Value,UNIT_MEASURE,SERIES
2000,33.27056,PT,ER_PTD_FRHWTR
2001,33.27056,PT,ER_PTD_FRHWTR
2002,33.27056,PT,ER_PTD_FRHWTR
2003,33.27056,PT,ER_PTD_FRHWTR
2004,33.27056,PT,ER_PTD_FRHWTR
2005,33.27056,PT,ER_PTD_FRHWTR
2006,33.27056,PT,ER_PTD_FRHWTR
2007,75.08741,PT,ER_PTD_FRHWTR
2008,99.93722,PT,ER_PTD_FRHWTR
2009,99.93722,PT,ER_PTD_FRHWTR
2010,99.95832,PT,ER_PTD_FRHWTR
2011,99.93722,PT,ER_PTD_FRHWTR
2012,99.93722,PT,ER_PTD_FRHWTR
2013,99.93722,PT,ER_PTD_FRHWTR
2014,99.93722,PT,ER_PTD_FRHWTR
2015,99.93722,PT,ER_PTD_FRHWTR
2016,99.93722,PT,ER_PTD_FRHWTR
2017,99.93722,PT,ER_PTD_FRHWTR
2018,99.93722,PT,ER_PTD_FRHWTR
2019,99.93722,PT,ER_PTD_FRHWTR
2020,99.93722,PT,ER_PTD_FRHWTR
2021,99.93722,PT,ER_PTD_FRHWTR
2022,99.93722,PT,ER_PTD_FRHWTR
2023,99.93722,PT,ER_PTD_FRHWTR
2024,99.93722,PT,ER_PTD_FRHWTR
2000,18.30038,PT,ER_PTD_TERR
2001,20.67105,PT,ER_PTD_TERR
2002,20.67105,PT,ER_PTD_TERR
2003,20.67105,PT,ER_PTD_TERR
2004,20.67105,PT,ER_PTD_TERR
2005,20.67105,PT,ER_PTD_TERR
2006,20.67105,PT,ER_PTD_TERR
2007,29.70497,PT,ER_PTD_TERR
2008,33.61964,PT,ER_PTD_TERR
2009,33.61964,PT,ER_PTD_TERR
2010,33.61964,PT,ER_PTD_TERR
2011,33.61964,PT,ER_PTD_TERR
2012,33.61964,PT,ER_PTD_TERR
2013,33.61964,PT,ER_PTD_TERR
2014,33.61964,PT,ER_PTD_TERR
2015,33.61964,PT,ER_PTD_TERR
2016,33.61964,PT,ER_PTD_TERR
2017,33.61964,PT,ER_PTD_TERR
2018,33.61964,PT,ER_PTD_TERR
2019,33.61964,PT,ER_PTD_TERR
2020,56.7219,PT,ER_PTD_TERR
2021,58.71438,PT,ER_PTD_TERR
2022,58.71438,PT,ER_PTD_TERR
2023,58.71438,PT,ER_PTD_TERR
2024,58.71438,PT,ER_PTD_TERR
