Year,Value,UNIT_MEASURE,SERIES
2000,28.3947,PT,BX_TRF_PWKR
2001,25.8596,PT,BX_TRF_PWKR
2002,22.2307,PT,BX_TRF_PWKR
2003,20.4509,PT,BX_TRF_PWKR
2004,20.2156,PT,BX_TRF_PWKR
2005,18.1571,PT,BX_TRF_PWKR
2006,16.704,PT,BX_TRF_PWKR
2007,17.0256,PT,BX_TRF_PWKR
2008,14.2191,PT,BX_TRF_PWKR
2009,12.0759,PT,BX_TRF_PWKR
2010,10.6094,PT,BX_TRF_PWKR
2011,10.5031,PT,BX_TRF_PWKR
2012,10.7143,PT,BX_TRF_PWKR
2013,10.7705,PT,BX_TRF_PWKR
2014,11.3539,PT,BX_TRF_PWKR
2015,10.9795,PT,BX_TRF_PWKR
2016,10.7846,PT,BX_TRF_PWKR
2017,11.0053,PT,BX_TRF_PWKR
2018,11.047,PT,BX_TRF_PWKR
2019,11.3881,PT,BX_TRF_PWKR
2020,9.5473,PT,BX_TRF_PWKR
2021,10.4675,PT,BX_TRF_PWKR
2022,10.5209,PT,BX_TRF_PWKR
2023,10.2621,PT,BX_TRF_PWKR
