Year,Value,UNIT_MEASURE,SERIES
2000,12.62,PT,SL_EMP_PCAP
2001,2.65,PT,SL_EMP_PCAP
2002,4.84,PT,SL_EMP_PCAP
2003,4.42,PT,SL_EMP_PCAP
2004,7.7,PT,SL_EMP_PCAP
2005,5.59,PT,SL_EMP_PCAP
2006,6.75,PT,SL_EMP_PCAP
2007,2.15,PT,SL_EMP_PCAP
2008,-2.75,PT,SL_EMP_PCAP
2009,-0.38,PT,SL_EMP_PCAP
2010,5.34,PT,SL_EMP_PCAP
2011,3.88,PT,SL_EMP_PCAP
2012,0.62,PT,SL_EMP_PCAP
2013,3.79,PT,SL_EMP_PCAP
2014,0.18,PT,SL_EMP_PCAP
2015,5.68,PT,SL_EMP_PCAP
2016,1.56,PT,SL_EMP_PCAP
2017,-2.04,PT,SL_EMP_PCAP
2018,2.69,PT,SL_EMP_PCAP
2019,-1.47,PT,SL_EMP_PCAP
2020,-1.09,PT,SL_EMP_PCAP
2021,1.07,PT,SL_EMP_PCAP
2022,1.89,PT,SL_EMP_PCAP
