Year,Value,UNIT_MEASURE,SERIES
2019,1,NUMBER,SG_STT_NSDSFND
2020,1,NUMBER,SG_STT_NSDSFND
2021,1,NUMBER,SG_STT_NSDSFND
2022,1,NUMBER,SG_STT_NSDSFND
2019,1,NUMBER,SG_STT_NSDSIMPL
2020,1,NUMBER,SG_STT_NSDSIMPL
2021,1,NUMBER,SG_STT_NSDSIMPL
2022,1,NUMBER,SG_STT_NSDSIMPL
2019,1,NUMBER,SG_STT_NSDSFDGVT
2020,1,NUMBER,SG_STT_NSDSFDGVT
2021,1,NUMBER,SG_STT_NSDSFDGVT
2022,1,NUMBER,SG_STT_NSDSFDGVT
2019,1,NUMBER,SG_STT_NSDSFDDNR
2020,1,NUMBER,SG_STT_NSDSFDDNR
2021,1,NUMBER,SG_STT_NSDSFDDNR
2022,1,NUMBER,SG_STT_NSDSFDDNR
