Year,Value,UNIT_MEASURE,SERIES
2000,0.89074,INDEX,ER_RSK_LST
2001,0.88685,INDEX,ER_RSK_LST
2002,0.88323,INDEX,ER_RSK_LST
2003,0.87941,INDEX,ER_RSK_LST
2004,0.87568,INDEX,ER_RSK_LST
2005,0.87188,INDEX,ER_RSK_LST
2010,0.8559,INDEX,ER_RSK_LST
2015,0.84613,INDEX,ER_RSK_LST
2016,0.84425,INDEX,ER_RSK_LST
2017,0.84237,INDEX,ER_RSK_LST
2018,0.84042,INDEX,ER_RSK_LST
2019,0.83808,INDEX,ER_RSK_LST
2020,0.83614,INDEX,ER_RSK_LST
2021,0.83388,INDEX,ER_RSK_LST
2022,0.8319,INDEX,ER_RSK_LST
2023,0.82985,INDEX,ER_RSK_LST
2024,0.82794,INDEX,ER_RSK_LST
2025,0.82639,INDEX,ER_RSK_LST
