Year,Value,UNIT_MEASURE,SERIES
2000,10802.44834,PER_100000_POP,SM_POP_REFG_OR
2001,9647.922,PER_100000_POP,SM_POP_REFG_OR
2002,8848.91557,PER_100000_POP,SM_POP_REFG_OR
2003,6711.33553,PER_100000_POP,SM_POP_REFG_OR
2004,5271.49539,PER_100000_POP,SM_POP_REFG_OR
2005,2622.92602,PER_100000_POP,SM_POP_REFG_OR
2006,4709.90732,PER_100000_POP,SM_POP_REFG_OR
2007,1927.85406,PER_100000_POP,SM_POP_REFG_OR
2008,1864.58337,PER_100000_POP,SM_POP_REFG_OR
2009,1787.67463,PER_100000_POP,SM_POP_REFG_OR
2010,1640.56014,PER_100000_POP,SM_POP_REFG_OR
2011,1555.59185,PER_100000_POP,SM_POP_REFG_OR
2012,1405.96886,PER_100000_POP,SM_POP_REFG_OR
2013,741.00384,PER_100000_POP,SM_POP_REFG_OR
2014,614.11019,PER_100000_POP,SM_POP_REFG_OR
2015,533.89522,PER_100000_POP,SM_POP_REFG_OR
2016,524.53394,PER_100000_POP,SM_POP_REFG_OR
2017,516.54974,PER_100000_POP,SM_POP_REFG_OR
2018,501.06383,PER_100000_POP,SM_POP_REFG_OR
2019,495.60286,PER_100000_POP,SM_POP_REFG_OR
2020,473.45874,PER_100000_POP,SM_POP_REFG_OR
2021,562.54749,PER_100000_POP,SM_POP_REFG_OR
2022,605.67554,PER_100000_POP,SM_POP_REFG_OR
2023,604.63262,PER_100000_POP,SM_POP_REFG_OR
2024,843.52131,PER_100000_POP,SM_POP_REFG_OR
