Year,Value,UNIT_MEASURE,SERIES
2000,154.28,T_PER_HA,AG_LND_FRSTBIOPHA
2010,168.49,T_PER_HA,AG_LND_FRSTBIOPHA
2015,168.33,T_PER_HA,AG_LND_FRSTBIOPHA
2020,169.03,T_PER_HA,AG_LND_FRSTBIOPHA
2010,-0.45,PT,AG_LND_FRSTCHG
2015,0.15,PT,AG_LND_FRSTCHG
2000,0.0,HA_TH,AG_LND_FRSTCERT
2010,108.69,HA_TH,AG_LND_FRSTCERT
2015,1496.12,HA_TH,AG_LND_FRSTCERT
2016,1495.53,HA_TH,AG_LND_FRSTCERT
2017,1532.62,HA_TH,AG_LND_FRSTCERT
2018,1654.459,HA_TH,AG_LND_FRSTCERT
2020,1888.803,HA_TH,AG_LND_FRSTCERT
2022,1969.29,HA_TH,AG_LND_FRSTCERT
2023,2003.53,HA_TH,AG_LND_FRSTCERT
2024,2005.49,HA_TH,AG_LND_FRSTCERT
