Year,Value,UNIT_MEASURE,SERIES
2001,0.1,MILLIONS,SN_ITK_DEFCN
2002,0.1,MILLIONS,SN_ITK_DEFCN
2003,0.1,MILLIONS,SN_ITK_DEFCN
2005,2.5,PT,SN_ITK_DEFC
2006,2.5,PT,SN_ITK_DEFC
2007,2.5,PT,SN_ITK_DEFC
2008,2.5,PT,SN_ITK_DEFC
2009,2.5,PT,SN_ITK_DEFC
2010,2.5,PT,SN_ITK_DEFC
2011,3.0,PT,SN_ITK_DEFC
2012,2.5,PT,SN_ITK_DEFC
2013,2.5,PT,SN_ITK_DEFC
2014,2.5,PT,SN_ITK_DEFC
2015,2.5,PT,SN_ITK_DEFC
2016,2.5,PT,SN_ITK_DEFC
2017,2.5,PT,SN_ITK_DEFC
2018,2.5,PT,SN_ITK_DEFC
2019,2.5,PT,SN_ITK_DEFC
2020,2.5,PT,SN_ITK_DEFC
2021,2.5,PT,SN_ITK_DEFC
2022,2.5,PT,SN_ITK_DEFC
