Year,Value,UNIT_MEASURE,SERIES
2000,2.0,NUMBER,ER_GRF_ANIMKPT
2001,2.0,NUMBER,ER_GRF_ANIMKPT
2002,2.0,NUMBER,ER_GRF_ANIMKPT
2003,6.0,NUMBER,ER_GRF_ANIMKPT
2004,6.0,NUMBER,ER_GRF_ANIMKPT
2005,6.0,NUMBER,ER_GRF_ANIMKPT
2006,22.0,NUMBER,ER_GRF_ANIMKPT
2007,22.0,NUMBER,ER_GRF_ANIMKPT
2008,22.0,NUMBER,ER_GRF_ANIMKPT
2009,22.0,NUMBER,ER_GRF_ANIMKPT
2010,22.0,NUMBER,ER_GRF_ANIMKPT
2011,22.0,NUMBER,ER_GRF_ANIMKPT
2012,22.0,NUMBER,ER_GRF_ANIMKPT
2013,22.0,NUMBER,ER_GRF_ANIMKPT
2014,22.0,NUMBER,ER_GRF_ANIMKPT
2016,22.0,NUMBER,ER_GRF_ANIMKPT
2017,22.0,NUMBER,ER_GRF_ANIMKPT
2018,22.0,NUMBER,ER_GRF_ANIMKPT
2019,22.0,NUMBER,ER_GRF_ANIMKPT
2020,22.0,NUMBER,ER_GRF_ANIMKPT
2021,22.0,NUMBER,ER_GRF_ANIMKPT
2022,22.0,NUMBER,ER_GRF_ANIMKPT
2021,,NUMBER,ER_GRF_ANIMRCNTN
2000,328.0,NUMBER,ER_GRF_PLNTSTOR
2005,331.0,NUMBER,ER_GRF_PLNTSTOR
2010,483.0,NUMBER,ER_GRF_PLNTSTOR
2012,725.0,NUMBER,ER_GRF_PLNTSTOR
2014,734.0,NUMBER,ER_GRF_PLNTSTOR
2016,880.0,NUMBER,ER_GRF_PLNTSTOR
2017,881.0,NUMBER,ER_GRF_PLNTSTOR
2018,478.0,NUMBER,ER_GRF_PLNTSTOR
2019,965.0,NUMBER,ER_GRF_PLNTSTOR
2020,971.0,NUMBER,ER_GRF_PLNTSTOR
2021,971.0,NUMBER,ER_GRF_PLNTSTOR
2021,,NUMBER,ER_GRF_ANIMRCNTN_TRB
2000,1.0,NUMBER,ER_GRF_ANIMKPT_TRB
2001,1.0,NUMBER,ER_GRF_ANIMKPT_TRB
2002,1.0,NUMBER,ER_GRF_ANIMKPT_TRB
2003,1.0,NUMBER,ER_GRF_ANIMKPT_TRB
2004,1.0,NUMBER,ER_GRF_ANIMKPT_TRB
2005,5.0,NUMBER,ER_GRF_ANIMKPT_TRB
2006,5.0,NUMBER,ER_GRF_ANIMKPT_TRB
2007,5.0,NUMBER,ER_GRF_ANIMKPT_TRB
2008,5.0,NUMBER,ER_GRF_ANIMKPT_TRB
2009,5.0,NUMBER,ER_GRF_ANIMKPT_TRB
2010,5.0,NUMBER,ER_GRF_ANIMKPT_TRB
2011,5.0,NUMBER,ER_GRF_ANIMKPT_TRB
2012,5.0,NUMBER,ER_GRF_ANIMKPT_TRB
2013,5.0,NUMBER,ER_GRF_ANIMKPT_TRB
2014,5.0,NUMBER,ER_GRF_ANIMKPT_TRB
2015,5.0,NUMBER,ER_GRF_ANIMKPT_TRB
2016,5.0,NUMBER,ER_GRF_ANIMKPT_TRB
2017,5.0,NUMBER,ER_GRF_ANIMKPT_TRB
2018,5.0,NUMBER,ER_GRF_ANIMKPT_TRB
2019,5.0,NUMBER,ER_GRF_ANIMKPT_TRB
2020,5.0,NUMBER,ER_GRF_ANIMKPT_TRB
2021,5.0,NUMBER,ER_GRF_ANIMKPT_TRB
2022,5.0,NUMBER,ER_GRF_ANIMKPT_TRB
