Year,Value,UNIT_MEASURE,SERIES
2000,146.07558,CU_USD_M,GF_FRN_FDI
2001,118.86707,CU_USD_M,GF_FRN_FDI
2002,265.17369,CU_USD_M,GF_FRN_FDI
2003,381.05307,CU_USD_M,GF_FRN_FDI
2004,511.18617,CU_USD_M,GF_FRN_FDI
2005,351.18582,CU_USD_M,GF_FRN_FDI
2006,554.69003,CU_USD_M,GF_FRN_FDI
2007,1819.24423,CU_USD_M,GF_FRN_FDI
2008,1001.64769,CU_USD_M,GF_FRN_FDI
2009,249.9485,CU_USD_M,GF_FRN_FDI
2010,406.08909,CU_USD_M,GF_FRN_FDI
2011,496.52508,CU_USD_M,GF_FRN_FDI
2012,394.87324,CU_USD_M,GF_FRN_FDI
2013,276.36197,CU_USD_M,GF_FRN_FDI
2014,550.1991,CU_USD_M,GF_FRN_FDI
2015,361.14013,CU_USD_M,GF_FRN_FDI
2016,349.75913,CU_USD_M,GF_FRN_FDI
2017,491.88802,CU_USD_M,GF_FRN_FDI
2018,581.38305,CU_USD_M,GF_FRN_FDI
2019,457.51398,CU_USD_M,GF_FRN_FDI
2020,479.64858,CU_USD_M,GF_FRN_FDI
2021,683.38528,CU_USD_M,GF_FRN_FDI
2022,774.65275,CU_USD_M,GF_FRN_FDI
2019,290.9462,CU_USD_M,DC_OSSD_GRT
2020,352.68284,CU_USD_M,DC_OSSD_GRT
2021,361.20686,CU_USD_M,DC_OSSD_GRT
2022,274.51351,CU_USD_M,DC_OSSD_GRT
2016,276.8741,CU_USD_M,DC_OSSD_MPF
2017,7.71555,CU_USD_M,DC_OSSD_MPF
2018,201.69524,CU_USD_M,DC_OSSD_MPF
2019,34.10933,CU_USD_M,DC_OSSD_MPF
2020,211.41827,CU_USD_M,DC_OSSD_MPF
2021,225.10251,CU_USD_M,DC_OSSD_MPF
2022,215.22146,CU_USD_M,DC_OSSD_MPF
2019,202.80984,CU_USD_M,DC_OSSD_OFFCL
2020,139.12384,CU_USD_M,DC_OSSD_OFFCL
2021,251.65557,CU_USD_M,DC_OSSD_OFFCL
2022,102.10139,CU_USD_M,DC_OSSD_OFFCL
2019,206.29082,CU_USD_M,DC_OSSD_OFFNL
2020,419.31387,CU_USD_M,DC_OSSD_OFFNL
2021,492.29026,CU_USD_M,DC_OSSD_OFFNL
2022,369.09322,CU_USD_M,DC_OSSD_OFFNL
2016,0.4818,CU_USD_M,DC_OSSD_PRVGRT
2017,0.16011,CU_USD_M,DC_OSSD_PRVGRT
2018,2.41508,CU_USD_M,DC_OSSD_PRVGRT
2020,0.29894,CU_USD_M,DC_OSSD_PRVGRT
2021,2.91168,CU_USD_M,DC_OSSD_PRVGRT
2022,0.48472,CU_USD_M,DC_OSSD_PRVGRT
