Year,Value,UNIT_MEASURE,SERIES
2000,-7.1068,PT,BN_CAB_XOKA_GD_ZS
2005,-16.4344,PT,BN_CAB_XOKA_GD_ZS
2010,-6.0005,PT,BN_CAB_XOKA_GD_ZS
2011,-9.4792,PT,BN_CAB_XOKA_GD_ZS
2012,-8.6259,PT,BN_CAB_XOKA_GD_ZS
2013,-5.3259,PT,BN_CAB_XOKA_GD_ZS
2014,-7.3509,PT,BN_CAB_XOKA_GD_ZS
2015,-5.0354,PT,BN_CAB_XOKA_GD_ZS
2016,-4.6987,PT,BN_CAB_XOKA_GD_ZS
2017,-4.7788,PT,BN_CAB_XOKA_GD_ZS
2018,-3.2306,PT,BN_CAB_XOKA_GD_ZS
2019,-2.5969,PT,BN_CAB_XOKA_GD_ZS
2020,-2.8395,PT,BN_CAB_XOKA_GD_ZS
2021,-1.4726,PT,BN_CAB_XOKA_GD_ZS
2022,-4.3907,PT,BN_CAB_XOKA_GD_ZS
2023,-2.1352,PT,BN_CAB_XOKA_GD_ZS
2024,-3.4705,PT,BN_CAB_XOKA_GD_ZS
2000,,CU_USD,BN_KLT_PTXL_CD
2005,-2566375.5,CU_USD,BN_KLT_PTXL_CD
2010,121005146.4,CU_USD,BN_KLT_PTXL_CD
2011,34933677.2,CU_USD,BN_KLT_PTXL_CD
2012,12622204.9,CU_USD,BN_KLT_PTXL_CD
2013,98103926.6,CU_USD,BN_KLT_PTXL_CD
2014,69960410.4,CU_USD,BN_KLT_PTXL_CD
2015,61636693.8,CU_USD,BN_KLT_PTXL_CD
2016,94816416.2,CU_USD,BN_KLT_PTXL_CD
2017,89476552.7,CU_USD,BN_KLT_PTXL_CD
2018,149838740.9,CU_USD,BN_KLT_PTXL_CD
2019,123009925.5,CU_USD,BN_KLT_PTXL_CD
2020,3861346.05,CU_USD,BN_KLT_PTXL_CD
2021,45106909.92,CU_USD,BN_KLT_PTXL_CD
2022,137948408.5,CU_USD,BN_KLT_PTXL_CD
2023,246931365.3,CU_USD,BN_KLT_PTXL_CD
2024,221082148.0,CU_USD,BN_KLT_PTXL_CD
2000,2.62359,PT,BX_KLT_DINV_WD_GD_ZS
2005,5.55844,PT,BX_KLT_DINV_WD_GD_ZS
2010,2.58402,PT,BX_KLT_DINV_WD_GD_ZS
2011,2.52953,PT,BX_KLT_DINV_WD_GD_ZS
2012,2.2754,PT,BX_KLT_DINV_WD_GD_ZS
2013,1.72338,PT,BX_KLT_DINV_WD_GD_ZS
2014,2.9359,PT,BX_KLT_DINV_WD_GD_ZS
2015,2.33529,PT,BX_KLT_DINV_WD_GD_ZS
2016,1.82976,PT,BX_KLT_DINV_WD_GD_ZS
2017,2.77976,PT,BX_KLT_DINV_WD_GD_ZS
2018,2.93781,PT,BX_KLT_DINV_WD_GD_ZS
2019,2.18661,PT,BX_KLT_DINV_WD_GD_ZS
2020,2.38939,PT,BX_KLT_DINV_WD_GD_ZS
2021,3.24231,PT,BX_KLT_DINV_WD_GD_ZS
2022,3.78827,PT,BX_KLT_DINV_WD_GD_ZS
2023,4.09203,PT,BX_KLT_DINV_WD_GD_ZS
2024,3.39025,PT,BX_KLT_DINV_WD_GD_ZS
2000,45.78296,PT,DT_DOD_DECT_GN_ZS
2005,60.50467,PT,DT_DOD_DECT_GN_ZS
2010,82.24531,PT,DT_DOD_DECT_GN_ZS
2011,66.01976,PT,DT_DOD_DECT_GN_ZS
2012,75.21729,PT,DT_DOD_DECT_GN_ZS
2013,75.1254,PT,DT_DOD_DECT_GN_ZS
2014,70.17773,PT,DT_DOD_DECT_GN_ZS
2015,70.57625,PT,DT_DOD_DECT_GN_ZS
2016,68.05575,PT,DT_DOD_DECT_GN_ZS
2017,71.87228,PT,DT_DOD_DECT_GN_ZS
2018,63.73945,PT,DT_DOD_DECT_GN_ZS
2019,62.09446,PT,DT_DOD_DECT_GN_ZS
2020,69.50813,PT,DT_DOD_DECT_GN_ZS
2021,58.81744,PT,DT_DOD_DECT_GN_ZS
2022,55.507,PT,DT_DOD_DECT_GN_ZS
2023,50.55329,PT,DT_DOD_DECT_GN_ZS
2024,49.15507,PT,DT_DOD_DECT_GN_ZS
2000,20.4392,PT,FB_BNK_CAPA_ZS
2005,9.72961,PT,FB_BNK_CAPA_ZS
2010,10.277,PT,FB_BNK_CAPA_ZS
2011,10.6136,PT,FB_BNK_CAPA_ZS
2012,10.9337,PT,FB_BNK_CAPA_ZS
2013,11.5376,PT,FB_BNK_CAPA_ZS
2014,10.6664,PT,FB_BNK_CAPA_ZS
2015,10.0775,PT,FB_BNK_CAPA_ZS
2016,10.8612,PT,FB_BNK_CAPA_ZS
2017,10.6756,PT,FB_BNK_CAPA_ZS
2018,10.4305,PT,FB_BNK_CAPA_ZS
2019,10.5108,PT,FB_BNK_CAPA_ZS
2020,10.187,PT,FB_BNK_CAPA_ZS
2021,9.9746,PT,FB_BNK_CAPA_ZS
2022,9.8909,PT,FB_BNK_CAPA_ZS
2023,10.1032,PT,FB_BNK_CAPA_ZS
2000,1.40762,RO,FI_RES_TOTL_MO
2005,3.77303,RO,FI_RES_TOTL_MO
2010,5.80977,RO,FI_RES_TOTL_MO
2011,4.66279,RO,FI_RES_TOTL_MO
2012,5.24679,RO,FI_RES_TOTL_MO
2013,5.86502,RO,FI_RES_TOTL_MO
2014,5.29764,RO,FI_RES_TOTL_MO
2015,6.2913,RO,FI_RES_TOTL_MO
2016,6.51276,RO,FI_RES_TOTL_MO
2017,7.00829,RO,FI_RES_TOTL_MO
2018,6.64613,RO,FI_RES_TOTL_MO
2019,7.283,RO,FI_RES_TOTL_MO
2020,10.064,RO,FI_RES_TOTL_MO
2021,8.2612,RO,FI_RES_TOTL_MO
2022,6.4664,RO,FI_RES_TOTL_MO
2023,6.6585,RO,FI_RES_TOTL_MO
2024,6.4858,RO,FI_RES_TOTL_MO
2000,2.4544,RO,FM_LBL_BMNY_IR_ZS
2005,2.0154,RO,FM_LBL_BMNY_IR_ZS
2010,2.0919,RO,FM_LBL_BMNY_IR_ZS
2011,2.4125,RO,FM_LBL_BMNY_IR_ZS
2012,2.2312,RO,FM_LBL_BMNY_IR_ZS
2013,2.1921,RO,FM_LBL_BMNY_IR_ZS
2014,2.4102,RO,FM_LBL_BMNY_IR_ZS
2015,2.2071,RO,FM_LBL_BMNY_IR_ZS
2016,2.2239,RO,FM_LBL_BMNY_IR_ZS
2017,1.9687,RO,FM_LBL_BMNY_IR_ZS
2018,2.1443,RO,FM_LBL_BMNY_IR_ZS
2019,2.0911,RO,FM_LBL_BMNY_IR_ZS
2020,1.8896,RO,FM_LBL_BMNY_IR_ZS
2021,2.0115,RO,FM_LBL_BMNY_IR_ZS
2022,2.0404,RO,FM_LBL_BMNY_IR_ZS
2023,2.1491,RO,FM_LBL_BMNY_IR_ZS
2000,11.2504,PT,FM_LBL_BMNY_ZG
2005,18.20266,PT,FM_LBL_BMNY_ZG
2010,7.22357,PT,FM_LBL_BMNY_ZG
2011,5.79893,PT,FM_LBL_BMNY_ZG
2012,3.41481,PT,FM_LBL_BMNY_ZG
2013,7.94042,PT,FM_LBL_BMNY_ZG
2014,7.30324,PT,FM_LBL_BMNY_ZG
2015,7.9812,PT,FM_LBL_BMNY_ZG
2016,8.3141,PT,FM_LBL_BMNY_ZG
2017,9.4998,PT,FM_LBL_BMNY_ZG
2018,9.3812,PT,FM_LBL_BMNY_ZG
2019,8.8529,PT,FM_LBL_BMNY_ZG
2020,7.2773,PT,FM_LBL_BMNY_ZG
2021,11.5636,PT,FM_LBL_BMNY_ZG
2022,5.4716,PT,FM_LBL_BMNY_ZG
2023,7.6739,PT,FM_LBL_BMNY_ZG
2010,1.99621,PT,FP_CPI_TOTL_ZG
2011,3.67125,PT,FP_CPI_TOTL_ZG
2012,2.05267,PT,FP_CPI_TOTL_ZG
2013,-0.09305,PT,FP_CPI_TOTL_ZG
2014,-0.89719,PT,FP_CPI_TOTL_ZG
2015,-1.03602,PT,FP_CPI_TOTL_ZG
2016,-1.5841,PT,FP_CPI_TOTL_ZG
2017,0.81013,PT,FP_CPI_TOTL_ZG
2018,1.41711,PT,FP_CPI_TOTL_ZG
2019,0.56278,PT,FP_CPI_TOTL_ZG
2020,-1.0513,PT,FP_CPI_TOTL_ZG
2021,1.98164,PT,FP_CPI_TOTL_ZG
2022,14.0208,PT,FP_CPI_TOTL_ZG
2023,6.1059,PT,FP_CPI_TOTL_ZG
2024,1.6921,PT,FP_CPI_TOTL_ZG
2005,-32.61723883,PT,GC_BAL_CASH_GD_ZS
2010,-39.16330916,PT,GC_BAL_CASH_GD_ZS
2011,-38.11858097,PT,GC_BAL_CASH_GD_ZS
2012,-39.0326323,PT,GC_BAL_CASH_GD_ZS
2013,-37.36552138,PT,GC_BAL_CASH_GD_ZS
2014,-39.94623589,PT,GC_BAL_CASH_GD_ZS
2015,-36.478172,PT,GC_BAL_CASH_GD_ZS
2016,-34.90098718,PT,GC_BAL_CASH_GD_ZS
2017,-33.8898896,PT,GC_BAL_CASH_GD_ZS
2018,-34.49930433,PT,GC_BAL_CASH_GD_ZS
2019,-34.0521331,PT,GC_BAL_CASH_GD_ZS
2020,-38.3614293,PT,GC_BAL_CASH_GD_ZS
2021,-34.85887091,PT,GC_BAL_CASH_GD_ZS
2022,-33.42373698,PT,GC_BAL_CASH_GD_ZS
2023,-35.29547627,PT,GC_BAL_CASH_GD_ZS
2005,19.88609,PT,GC_TAX_TOTL_GD_ZS
2010,19.68568,PT,GC_TAX_TOTL_GD_ZS
2011,20.30567,PT,GC_TAX_TOTL_GD_ZS
2012,20.47754,PT,GC_TAX_TOTL_GD_ZS
2013,19.75154,PT,GC_TAX_TOTL_GD_ZS
2014,19.7779,PT,GC_TAX_TOTL_GD_ZS
2015,19.70001,PT,GC_TAX_TOTL_GD_ZS
2016,19.71375,PT,GC_TAX_TOTL_GD_ZS
2017,19.98765,PT,GC_TAX_TOTL_GD_ZS
2018,20.14102,PT,GC_TAX_TOTL_GD_ZS
2019,19.8266,PT,GC_TAX_TOTL_GD_ZS
2020,18.75064,PT,GC_TAX_TOTL_GD_ZS
2021,19.0981,PT,GC_TAX_TOTL_GD_ZS
2022,19.0911,PT,GC_TAX_TOTL_GD_ZS
2023,19.0587,PT,GC_TAX_TOTL_GD_ZS
2024,20.3059,PT,GC_TAX_TOTL_GD_ZS
2005,1.59307,PT,NE_CON_GOVT_KD_ZG
2010,1.67511,PT,NE_CON_GOVT_KD_ZG
2011,-0.89846,PT,NE_CON_GOVT_KD_ZG
2012,1.22055,PT,NE_CON_GOVT_KD_ZG
2013,-0.20575,PT,NE_CON_GOVT_KD_ZG
2014,1.49262,PT,NE_CON_GOVT_KD_ZG
2015,1.12281,PT,NE_CON_GOVT_KD_ZG
2016,-0.11893,PT,NE_CON_GOVT_KD_ZG
2017,1.39171,PT,NE_CON_GOVT_KD_ZG
2018,1.31122,PT,NE_CON_GOVT_KD_ZG
2019,1.00648,PT,NE_CON_GOVT_KD_ZG
2020,1.52916,PT,NE_CON_GOVT_KD_ZG
2021,2.8611,PT,NE_CON_GOVT_KD_ZG
2022,1.3198,PT,NE_CON_GOVT_KD_ZG
2023,2.1227,PT,NE_CON_GOVT_KD_ZG
2024,2.8066,PT,NE_CON_GOVT_KD_ZG
2005,4.19174,PT,NE_CON_PRVT_KD_ZG
2010,0.22932,PT,NE_CON_PRVT_KD_ZG
2011,0.28135,PT,NE_CON_PRVT_KD_ZG
2012,-0.479,PT,NE_CON_PRVT_KD_ZG
2013,0.09965,PT,NE_CON_PRVT_KD_ZG
2014,1.62308,PT,NE_CON_PRVT_KD_ZG
2015,1.23448,PT,NE_CON_PRVT_KD_ZG
2016,1.07565,PT,NE_CON_PRVT_KD_ZG
2017,1.57072,PT,NE_CON_PRVT_KD_ZG
2018,1.92738,PT,NE_CON_PRVT_KD_ZG
2019,1.68562,PT,NE_CON_PRVT_KD_ZG
2020,-2.87642,PT,NE_CON_PRVT_KD_ZG
2021,4.22687,PT,NE_CON_PRVT_KD_ZG
2022,5.15648,PT,NE_CON_PRVT_KD_ZG
2023,4.03324,PT,NE_CON_PRVT_KD_ZG
2024,4.43172,PT,NE_CON_PRVT_KD_ZG
2005,15.72809,PT,NE_EXP_GNFS_KD_ZG
2010,13.90052,PT,NE_EXP_GNFS_KD_ZG
2011,4.64401,PT,NE_EXP_GNFS_KD_ZG
2012,0.10744,PT,NE_EXP_GNFS_KD_ZG
2013,7.85649,PT,NE_EXP_GNFS_KD_ZG
2014,4.16305,PT,NE_EXP_GNFS_KD_ZG
2015,9.78281,PT,NE_EXP_GNFS_KD_ZG
2016,9.36788,PT,NE_EXP_GNFS_KD_ZG
2017,11.821,PT,NE_EXP_GNFS_KD_ZG
2018,7.27846,PT,NE_EXP_GNFS_KD_ZG
2019,0.50439,PT,NE_EXP_GNFS_KD_ZG
2020,-14.84235,PT,NE_EXP_GNFS_KD_ZG
2021,25.3833,PT,NE_EXP_GNFS_KD_ZG
2022,11.78881,PT,NE_EXP_GNFS_KD_ZG
2023,-1.24738,PT,NE_EXP_GNFS_KD_ZG
2024,-1.61265,PT,NE_EXP_GNFS_KD_ZG
2005,7.0617,PT,NE_GDI_TOTL_KD_ZG
2010,-6.617,PT,NE_GDI_TOTL_KD_ZG
2011,3.0895,PT,NE_GDI_TOTL_KD_ZG
2012,2.2586,PT,NE_GDI_TOTL_KD_ZG
2013,-2.7842,PT,NE_GDI_TOTL_KD_ZG
2014,9.2966,PT,NE_GDI_TOTL_KD_ZG
2015,2.9309,PT,NE_GDI_TOTL_KD_ZG
2016,13.0609,PT,NE_GDI_TOTL_KD_ZG
2017,10.7354,PT,NE_GDI_TOTL_KD_ZG
2018,3.9307,PT,NE_GDI_TOTL_KD_ZG
2019,6.1106,PT,NE_GDI_TOTL_KD_ZG
2020,-8.353,PT,NE_GDI_TOTL_KD_ZG
2021,21.6513,PT,NE_GDI_TOTL_KD_ZG
2022,3.6831,PT,NE_GDI_TOTL_KD_ZG
2023,3.0131,PT,NE_GDI_TOTL_KD_ZG
2024,8.7355,PT,NE_GDI_TOTL_KD_ZG
2005,10.43014,PT,NE_IMP_GNFS_KD_ZG
2010,2.4786,PT,NE_IMP_GNFS_KD_ZG
2011,2.91652,PT,NE_IMP_GNFS_KD_ZG
2012,0.61516,PT,NE_IMP_GNFS_KD_ZG
2013,-0.0561,PT,NE_IMP_GNFS_KD_ZG
2014,7.57561,PT,NE_IMP_GNFS_KD_ZG
2015,1.78218,PT,NE_IMP_GNFS_KD_ZG
2016,7.19478,PT,NE_IMP_GNFS_KD_ZG
2017,7.65118,PT,NE_IMP_GNFS_KD_ZG
2018,3.94707,PT,NE_IMP_GNFS_KD_ZG
2019,1.31473,PT,NE_IMP_GNFS_KD_ZG
2020,-13.42491,PT,NE_IMP_GNFS_KD_ZG
2021,20.5977,PT,NE_IMP_GNFS_KD_ZG
2022,6.2281,PT,NE_IMP_GNFS_KD_ZG
2023,-1.2543,PT,NE_IMP_GNFS_KD_ZG
2024,4.7103,PT,NE_IMP_GNFS_KD_ZG
2000,5.41434,PT,NY_GDP_MKTP_KD_ZG
2005,3.89718,PT,NY_GDP_MKTP_KD_ZG
2010,0.86567,PT,NY_GDP_MKTP_KD_ZG
2011,0.95951,PT,NY_GDP_MKTP_KD_ZG
2012,-0.82184,PT,NY_GDP_MKTP_KD_ZG
2013,2.34986,PT,NY_GDP_MKTP_KD_ZG
2014,1.15385,PT,NY_GDP_MKTP_KD_ZG
2015,4.31475,PT,NY_GDP_MKTP_KD_ZG
2016,3.24226,PT,NY_GDP_MKTP_KD_ZG
2017,3.2441,PT,NY_GDP_MKTP_KD_ZG
2018,3.8275,PT,NY_GDP_MKTP_KD_ZG
2019,2.88734,PT,NY_GDP_MKTP_KD_ZG
2020,-3.0151,PT,NY_GDP_MKTP_KD_ZG
2021,7.39165,PT,NY_GDP_MKTP_KD_ZG
2022,4.22681,PT,NY_GDP_MKTP_KD_ZG
2023,1.99439,PT,NY_GDP_MKTP_KD_ZG
2024,2.97152,PT,NY_GDP_MKTP_KD_ZG
2000,2.123,RO,PA_NUS_ATLS
2005,1.5727,RO,PA_NUS_ATLS
2010,1.4767,RO,PA_NUS_ATLS
2011,1.4069,RO,PA_NUS_ATLS
2012,1.5222,RO,PA_NUS_ATLS
2013,1.4731,RO,PA_NUS_ATLS
2014,1.4742,RO,PA_NUS_ATLS
2015,1.7635,RO,PA_NUS_ATLS
2016,1.7681,RO,PA_NUS_ATLS
2017,1.7354,RO,PA_NUS_ATLS
2018,1.6569,RO,PA_NUS_ATLS
2019,1.7471,RO,PA_NUS_ATLS
2020,1.717,RO,PA_NUS_ATLS
2021,1.6536,RO,PA_NUS_ATLS
2022,1.8593,RO,PA_NUS_ATLS
2023,1.8092,RO,PA_NUS_ATLS
2024,1.8076,RO,PA_NUS_ATLS
2000,75.00306,PT,TG_VAL_TOTL_GD_ZS
2005,84.38182,PT,TG_VAL_TOTL_GD_ZS
2010,81.65896,PT,TG_VAL_TOTL_GD_ZS
2011,90.65001,PT,TG_VAL_TOTL_GD_ZS
2012,88.12465,PT,TG_VAL_TOTL_GD_ZS
2013,87.9141,PT,TG_VAL_TOTL_GD_ZS
2014,90.95448,PT,TG_VAL_TOTL_GD_ZS
2015,85.85528,PT,TG_VAL_TOTL_GD_ZS
2016,84.55957,PT,TG_VAL_TOTL_GD_ZS
2017,92.24957,PT,TG_VAL_TOTL_GD_ZS
2018,91.83729,PT,TG_VAL_TOTL_GD_ZS
2019,86.59541,PT,TG_VAL_TOTL_GD_ZS
2020,79.24439,PT,TG_VAL_TOTL_GD_ZS
2021,91.4259,PT,TG_VAL_TOTL_GD_ZS
2022,102.1004,PT,TG_VAL_TOTL_GD_ZS
2023,89.108,PT,TG_VAL_TOTL_GD_ZS
2024,83.5326,PT,TG_VAL_TOTL_GD_ZS
