Year,Value,UNIT_MEASURE,SERIES
2000,0.0,Percent,Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas
2005,0.0,Percent,Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas
2006,0.0,Percent,Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas
2007,0.0,Percent,Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas
2008,12.47799,Percent,Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas
2009,12.47799,Percent,Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas
2010,12.47799,Percent,Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas
2011,12.47799,Percent,Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas
2012,12.47799,Percent,Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas
2013,12.47799,Percent,Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas
2014,12.47799,Percent,Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas
2015,12.47799,Percent,Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas
2016,12.47799,Percent,Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas
2017,12.47799,Percent,Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas
2018,12.47799,Percent,Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas
2019,12.47799,Percent,Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas
2020,50.52469,Percent,Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas
2021,61.1251,Percent,Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas
2022,61.1251,Percent,Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas
2023,61.1251,Percent,Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas
2024,61.1251,Percent,Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas
