Year,Value,UNIT_MEASURE,SERIES
2010,5.621349,(Current United States dollars),SG_STT_CAPTY
2011,6.713456,(Current United States dollars),SG_STT_CAPTY
2012,4.628105,(Current United States dollars),SG_STT_CAPTY
2013,11.089195,(Current United States dollars),SG_STT_CAPTY
2014,5.146457,(Current United States dollars),SG_STT_CAPTY
2015,3.31023,(Current United States dollars),SG_STT_CAPTY
2016,1.636805,(Current United States dollars),SG_STT_CAPTY
2017,2.273013,(Current United States dollars),SG_STT_CAPTY
2018,0.16191,(Current United States dollars),SG_STT_CAPTY
2019,1.874828,(Current United States dollars),SG_STT_CAPTY
2020,1.06642,(Current United States dollars),SG_STT_CAPTY
2021,3.782544,(Current United States dollars),SG_STT_CAPTY
