Year,Value,UNIT_MEASURE,SERIES
2018,3,Number,Total deaths and disappearances recorded during migration
2019,22,Number,Total deaths and disappearances recorded during migration
2020,22,Number,Total deaths and disappearances recorded during migration
2021,10,Number,Total deaths and disappearances recorded during migration
2022,9,Number,Total deaths and disappearances recorded during migration
2024,5,Number,Total deaths and disappearances recorded during migration
