Year,Value,UNIT_MEASURE,SERIES
2005,18.0,Percent,Unsentenced detainees as a proportion of overall prison population
2015,12.9,Percent,Unsentenced detainees as a proportion of overall prison population
2018,20.9,Percent,Unsentenced detainees as a proportion of overall prison population
