Year,Value,UNIT_MEASURE,SERIES
2015,7.28,Percent,Average remittance costs of sending $200 to a receiving country as a proportion of the amount remitted (%)
2017,6.5,Percent,Average remittance costs of sending $200 to a receiving country as a proportion of the amount remitted (%)
2018,6.9,Percent,Average remittance costs of sending $200 to a receiving country as a proportion of the amount remitted (%)
2019,7.61,Percent,Average remittance costs of sending $200 to a receiving country as a proportion of the amount remitted (%)
2020,7.27,Percent,Average remittance costs of sending $200 to a receiving country as a proportion of the amount remitted (%)
2021,6.94,Percent,Average remittance costs of sending $200 to a receiving country as a proportion of the amount remitted (%)
2022,7.84,Percent,Average remittance costs of sending $200 to a receiving country as a proportion of the amount remitted (%)
2023,7.37,Percent,Average remittance costs of sending $200 to a receiving country as a proportion of the amount remitted (%)
