Year,Value,UNIT_MEASURE,SERIES
2019,44.6044,konstantni američki dolari,"Ukupni izdaci po stanovniku potrošeni na kulturnu i prirodnu baštinu, javni (PPP, konstantni američki dolari iz 2017.)"
2019,40.2078,konstantni američki dolari,"Ukupni izdaci po stanovniku potrošeni na kulturnu i prirodnu baštinu, javni (PPP, konstantni američki dolari iz 2017.)"
2019,0.7874,konstantni američki dolari,"Ukupni izdaci po stanovniku potrošeni na kulturnu i prirodnu baštinu, privatni (PPP, konstantni američki dolari iz 2017.)"
2020,2.6096,konstantni američki dolari,"Ukupni izdaci po stanovniku potrošeni na kulturnu i prirodnu baštinu, privatni (PPP, konstantni američki dolari iz 2017.)"
2019,45.3918,konstantni američki dolari,"Ukupni izdaci po stanovniku potrošeni na kulturnu i prirodnu baštinu, javnu i privatnu (PPP, konstantni američki dolari iz 2017.)"
2020,42.8174,konstantni američki dolari,"Ukupni izdaci po stanovniku potrošeni na kulturnu i prirodnu baštinu, javnu i privatnu (PPP, konstantni američki dolari iz 2017.)"
2019,42.6643,konstantni američki dolari,"Ukupni izdaci po stanovniku potrošeni na kulturnu baštinu, javnu i privatnu (PPP, konstantni američki dolari iz 2017.)"
2020,39.8409,konstantni američki dolari,"Ukupni izdaci po stanovniku potrošeni na kulturnu baštinu, javnu i privatnu (PPP, konstantni američki dolari iz 2017.)"
2019,2.7275,konstantni američki dolari,"Ukupni izdaci po stanovniku potrošeni na prirodnu baštinu, javnu i privatnu (PPP, konstantni američki dolari iz 2017.)"
2019,2.9765,konstantni američki dolari,"Ukupni izdaci po stanovniku potrošeni na prirodnu baštinu, javnu i privatnu (PPP, konstantni američki dolari iz 2017.)"
