Year,Value,UNIT_MEASURE,SERIES
2018,0,Broj,"Broj zemalja koje izvješćuju o napretku u okvirima za praćenje učinkovitosti razvoja s više dionika koji podržavaju postizanje ciljeva održivog razvoja, Primatelj (1 = DA; 0 = NE)"
