Year,Value,UNIT_MEASURE,SERIES
2000,0.89941,Index,Indeks crvene liste
2001,0.89931,Index,Indeks crvene liste
2002,0.89921,Index,Indeks crvene liste
2003,0.89917,Index,Indeks crvene liste
2004,0.89917,Index,Indeks crvene liste
2005,0.8992,Index,Indeks crvene liste
2006,0.89922,Index,Indeks crvene liste
2007,0.89927,Index,Indeks crvene liste
2008,0.89931,Index,Indeks crvene liste
2009,0.89935,Index,Indeks crvene liste
2010,0.89938,Index,Indeks crvene liste
2011,0.89941,Index,Indeks crvene liste
2012,0.89946,Index,Indeks crvene liste
2013,0.89949,Index,Indeks crvene liste
2014,0.89951,Index,Indeks crvene liste
2015,0.89954,Index,Indeks crvene liste
2016,0.89958,Index,Indeks crvene liste
2017,0.89962,Index,Indeks crvene liste
2018,0.89966,Index,Indeks crvene liste
2019,0.8997,Index,Indeks crvene liste
2020,0.89973,Index,Indeks crvene liste
2021,0.89975,Index,Indeks crvene liste
