Year,Value,UNIT_MEASURE,SERIES
2016,,Index,Indeks izvedbe izvora podataka (Statistički pokazatelji učinkovitosti Stup 4) (Indeks)
2017,,Index,Indeks izvedbe izvora podataka (Statistički pokazatelji učinkovitosti Stup 4) (Indeks)
2018,,Index,Indeks izvedbe izvora podataka (Statistički pokazatelji učinkovitosti Stup 4) (Indeks)
2019,,Index,Indeks izvedbe izvora podataka (Statistički pokazatelji učinkovitosti Stup 4) (Indeks)
2020,55.7833,Index,Indeks izvedbe izvora podataka (Statistički pokazatelji učinkovitosti Stup 4) (Indeks)
2022,62.8417,Index,Indeks izvedbe izvora podataka (Statistički pokazatelji učinkovitosti Stup 4) (Indeks)
2016,65.0,Index,Indeks izvedbe podatkovne infrastrukture (Statistički pokazatelji učinkovitosti Stup 5) (Indeks)
2017,65.0,Index,Indeks izvedbe podatkovne infrastrukture (Statistički pokazatelji učinkovitosti Stup 5) (Indeks)
2018,60.0,Index,Indeks izvedbe podatkovne infrastrukture (Statistički pokazatelji učinkovitosti Stup 5) (Indeks)
2019,60.0,Index,Indeks izvedbe podatkovne infrastrukture (Statistički pokazatelji učinkovitosti Stup 5) (Indeks)
2020,60.0,Index,Indeks izvedbe podatkovne infrastrukture (Statistički pokazatelji učinkovitosti Stup 5) (Indeks)
2021,80.0,Index,Indeks izvedbe podatkovne infrastrukture (Statistički pokazatelji učinkovitosti Stup 5) (Indeks)
2022,80.0,Index,Indeks izvedbe podatkovne infrastrukture (Statistički pokazatelji učinkovitosti Stup 5) (Indeks)
2022,48.6,Index,Indeks pokrivenosti inventara otvorenih podataka (ODIN)
2024,51.4,Index,Indeks pokrivenosti inventara otvorenih podataka (ODIN)
