Year,Value,UNIT_MEASURE,SERIES
2010,5.621349,(nominalni američki dolari),Vrijednost u dolarima svih resursa dostupnih za jačanje statističkih kapaciteta u zemljama u razvitku
2011,6.713456,(nominalni američki dolari),Vrijednost u dolarima svih resursa dostupnih za jačanje statističkih kapaciteta u zemljama u razvitku
2012,4.628105,(nominalni američki dolari),Vrijednost u dolarima svih resursa dostupnih za jačanje statističkih kapaciteta u zemljama u razvitku
2013,11.089195,(nominalni američki dolari),Vrijednost u dolarima svih resursa dostupnih za jačanje statističkih kapaciteta u zemljama u razvitku
2014,5.146457,(nominalni američki dolari),Vrijednost u dolarima svih resursa dostupnih za jačanje statističkih kapaciteta u zemljama u razvitku
2015,3.31023,(nominalni američki dolari),Vrijednost u dolarima svih resursa dostupnih za jačanje statističkih kapaciteta u zemljama u razvitku
2016,1.636805,(nominalni američki dolari),Vrijednost u dolarima svih resursa dostupnih za jačanje statističkih kapaciteta u zemljama u razvitku
2017,2.273013,(nominalni američki dolari),Vrijednost u dolarima svih resursa dostupnih za jačanje statističkih kapaciteta u zemljama u razvitku
2018,0.16191,(nominalni američki dolari),Vrijednost u dolarima svih resursa dostupnih za jačanje statističkih kapaciteta u zemljama u razvitku
2019,1.874828,(nominalni američki dolari),Vrijednost u dolarima svih resursa dostupnih za jačanje statističkih kapaciteta u zemljama u razvitku
2020,1.06642,(nominalni američki dolari),Vrijednost u dolarima svih resursa dostupnih za jačanje statističkih kapaciteta u zemljama u razvitku
2021,3.782544,(nominalni američki dolari),Vrijednost u dolarima svih resursa dostupnih za jačanje statističkih kapaciteta u zemljama u razvitku
