Year,Value,UNIT_MEASURE,SERIES
2003,25,Postotak,Udio lokalnih pasmina klasificiranih kao rizične kao udio lokalnih pasmina s poznatom razinom rizika od izumiranja (%)
2004,25,Postotak,Udio lokalnih pasmina klasificiranih kao rizične kao udio lokalnih pasmina s poznatom razinom rizika od izumiranja (%)
2005,25,Postotak,Udio lokalnih pasmina klasificiranih kao rizične kao udio lokalnih pasmina s poznatom razinom rizika od izumiranja (%)
2006,25,Postotak,Udio lokalnih pasmina klasificiranih kao rizične kao udio lokalnih pasmina s poznatom razinom rizika od izumiranja (%)
2007,25,Postotak,Udio lokalnih pasmina klasificiranih kao rizične kao udio lokalnih pasmina s poznatom razinom rizika od izumiranja (%)
2008,25,Postotak,Udio lokalnih pasmina klasificiranih kao rizične kao udio lokalnih pasmina s poznatom razinom rizika od izumiranja (%)
2009,25,Postotak,Udio lokalnih pasmina klasificiranih kao rizične kao udio lokalnih pasmina s poznatom razinom rizika od izumiranja (%)
2010,25,Postotak,Udio lokalnih pasmina klasificiranih kao rizične kao udio lokalnih pasmina s poznatom razinom rizika od izumiranja (%)
2011,25,Postotak,Udio lokalnih pasmina klasificiranih kao rizične kao udio lokalnih pasmina s poznatom razinom rizika od izumiranja (%)
2012,25,Postotak,Udio lokalnih pasmina klasificiranih kao rizične kao udio lokalnih pasmina s poznatom razinom rizika od izumiranja (%)
2000,0,Broj,Broj lokalnih pasmina s nepoznatim statusom rizika (broj)
2001,1,Broj,Broj lokalnih pasmina s nepoznatim statusom rizika (broj)
2002,1,Broj,Broj lokalnih pasmina s nepoznatim statusom rizika (broj)
2003,0,Broj,Broj lokalnih pasmina s nepoznatim statusom rizika (broj)
2004,0,Broj,Broj lokalnih pasmina s nepoznatim statusom rizika (broj)
2005,0,Broj,Broj lokalnih pasmina s nepoznatim statusom rizika (broj)
2006,15,Broj,Broj lokalnih pasmina s nepoznatim statusom rizika (broj)
2007,15,Broj,Broj lokalnih pasmina s nepoznatim statusom rizika (broj)
2008,15,Broj,Broj lokalnih pasmina s nepoznatim statusom rizika (broj)
2009,15,Broj,Broj lokalnih pasmina s nepoznatim statusom rizika (broj)
2010,15,Broj,Broj lokalnih pasmina s nepoznatim statusom rizika (broj)
2011,15,Broj,Broj lokalnih pasmina s nepoznatim statusom rizika (broj)
2012,15,Broj,Broj lokalnih pasmina s nepoznatim statusom rizika (broj)
2013,19,Broj,Broj lokalnih pasmina s nepoznatim statusom rizika (broj)
2014,19,Broj,Broj lokalnih pasmina s nepoznatim statusom rizika (broj)
2015,19,Broj,Broj lokalnih pasmina s nepoznatim statusom rizika (broj)
2016,19,Broj,Broj lokalnih pasmina s nepoznatim statusom rizika (broj)
2017,19,Broj,Broj lokalnih pasmina s nepoznatim statusom rizika (broj)
2018,19,Broj,Broj lokalnih pasmina s nepoznatim statusom rizika (broj)
2019,19,Broj,Broj lokalnih pasmina s nepoznatim statusom rizika (broj)
2020,19,Broj,Broj lokalnih pasmina s nepoznatim statusom rizika (broj)
2021,19,Broj,Broj lokalnih pasmina s nepoznatim statusom rizika (broj)
2022,19,Broj,Broj lokalnih pasmina s nepoznatim statusom rizika (broj)
2000,1,Broj,Broj lokalnih pasmina (koje nisu izumrle) (broj)
2001,1,Broj,Broj lokalnih pasmina (koje nisu izumrle) (broj)
2002,1,Broj,Broj lokalnih pasmina (koje nisu izumrle) (broj)
2003,4,Broj,Broj lokalnih pasmina (koje nisu izumrle) (broj)
2004,4,Broj,Broj lokalnih pasmina (koje nisu izumrle) (broj)
2005,4,Broj,Broj lokalnih pasmina (koje nisu izumrle) (broj)
2006,19,Broj,Broj lokalnih pasmina (koje nisu izumrle) (broj)
2007,19,Broj,Broj lokalnih pasmina (koje nisu izumrle) (broj)
2008,19,Broj,Broj lokalnih pasmina (koje nisu izumrle) (broj)
2009,19,Broj,Broj lokalnih pasmina (koje nisu izumrle) (broj)
2010,19,Broj,Broj lokalnih pasmina (koje nisu izumrle) (broj)
2011,19,Broj,Broj lokalnih pasmina (koje nisu izumrle) (broj)
2012,19,Broj,Broj lokalnih pasmina (koje nisu izumrle) (broj)
2013,19,Broj,Broj lokalnih pasmina (koje nisu izumrle) (broj)
2014,19,Broj,Broj lokalnih pasmina (koje nisu izumrle) (broj)
2015,19,Broj,Broj lokalnih pasmina (koje nisu izumrle) (broj)
2016,19,Broj,Broj lokalnih pasmina (koje nisu izumrle) (broj)
2017,19,Broj,Broj lokalnih pasmina (koje nisu izumrle) (broj)
2018,19,Broj,Broj lokalnih pasmina (koje nisu izumrle) (broj)
2019,19,Broj,Broj lokalnih pasmina (koje nisu izumrle) (broj)
2020,19,Broj,Broj lokalnih pasmina (koje nisu izumrle) (broj)
2021,19,Broj,Broj lokalnih pasmina (koje nisu izumrle) (broj)
2022,19,Broj,Broj lokalnih pasmina (koje nisu izumrle) (broj)
