Year,Value,UNIT_MEASURE,SERIES
2003,0.01854,Postotak,Rashodi za istraživanje i razvoj kao udio u BDP-u
2004,0.01524,Postotak,Rashodi za istraživanje i razvoj kao udio u BDP-u
2005,0.02697,Postotak,Rashodi za istraživanje i razvoj kao udio u BDP-u
2006,0.01969,Postotak,Rashodi za istraživanje i razvoj kao udio u BDP-u
2007,0.02521,Postotak,Rashodi za istraživanje i razvoj kao udio u BDP-u
2008,0.01842,Postotak,Rashodi za istraživanje i razvoj kao udio u BDP-u
2009,0.02106,Postotak,Rashodi za istraživanje i razvoj kao udio u BDP-u
2012,0.26533,Postotak,Rashodi za istraživanje i razvoj kao udio u BDP-u
2013,0.32132,Postotak,Rashodi za istraživanje i razvoj kao udio u BDP-u
2014,0.25725,Postotak,Rashodi za istraživanje i razvoj kao udio u BDP-u
2015,0.2186,Postotak,Rashodi za istraživanje i razvoj kao udio u BDP-u
2016,0.21594,Postotak,Rashodi za istraživanje i razvoj kao udio u BDP-u
2017,0.20048,Postotak,Rashodi za istraživanje i razvoj kao udio u BDP-u
2018,0.19485,Postotak,Rashodi za istraživanje i razvoj kao udio u BDP-u
2019,0.1926,Postotak,Rashodi za istraživanje i razvoj kao udio u BDP-u
2020,0.2061,Postotak,Rashodi za istraživanje i razvoj kao udio u BDP-u
2021,0.1928,Postotak,Rashodi za istraživanje i razvoj kao udio u BDP-u
