Year,Value,UNIT_MEASURE,SERIES
2000,2.5,Postotak, Razina vodenog stresa: povlačenje slatke vode kao udio raspoloživih slatkovodnih resursa
2001,2.5,Postotak, Razina vodenog stresa: povlačenje slatke vode kao udio raspoloživih slatkovodnih resursa
2002,2.5,Postotak, Razina vodenog stresa: povlačenje slatke vode kao udio raspoloživih slatkovodnih resursa
2003,2.5,Postotak, Razina vodenog stresa: povlačenje slatke vode kao udio raspoloživih slatkovodnih resursa
2004,2.5,Postotak, Razina vodenog stresa: povlačenje slatke vode kao udio raspoloživih slatkovodnih resursa
2005,2.5,Postotak, Razina vodenog stresa: povlačenje slatke vode kao udio raspoloživih slatkovodnih resursa
2006,2.5,Postotak, Razina vodenog stresa: povlačenje slatke vode kao udio raspoloživih slatkovodnih resursa
2007,2.6,Postotak, Razina vodenog stresa: povlačenje slatke vode kao udio raspoloživih slatkovodnih resursa
2008,2.6,Postotak, Razina vodenog stresa: povlačenje slatke vode kao udio raspoloživih slatkovodnih resursa
2009,2.9,Postotak, Razina vodenog stresa: povlačenje slatke vode kao udio raspoloživih slatkovodnih resursa
2010,2.9,Postotak, Razina vodenog stresa: povlačenje slatke vode kao udio raspoloživih slatkovodnih resursa
2011,2.8,Postotak, Razina vodenog stresa: povlačenje slatke vode kao udio raspoloživih slatkovodnih resursa
2012,2.9,Postotak, Razina vodenog stresa: povlačenje slatke vode kao udio raspoloživih slatkovodnih resursa
2013,2.9,Postotak, Razina vodenog stresa: povlačenje slatke vode kao udio raspoloživih slatkovodnih resursa
2014,2.7,Postotak, Razina vodenog stresa: povlačenje slatke vode kao udio raspoloživih slatkovodnih resursa
2015,2.78,Postotak, Razina vodenog stresa: povlačenje slatke vode kao udio raspoloživih slatkovodnih resursa
2016,2.79,Postotak, Razina vodenog stresa: povlačenje slatke vode kao udio raspoloživih slatkovodnih resursa
2017,2.66,Postotak, Razina vodenog stresa: povlačenje slatke vode kao udio raspoloživih slatkovodnih resursa
2018,2.66,Postotak, Razina vodenog stresa: povlačenje slatke vode kao udio raspoloživih slatkovodnih resursa
