Year,Value,UNIT_MEASURE,SERIES
2000,19.35,Postotak,EG_FEC_RNEW
2001,20.27,Postotak,EG_FEC_RNEW
2002,21.21,Postotak,EG_FEC_RNEW
2003,20.14,Postotak,EG_FEC_RNEW
2004,20.09,Postotak,EG_FEC_RNEW
2005,19.73,Postotak,EG_FEC_RNEW
2006,18.12,Postotak,EG_FEC_RNEW
2007,14.84,Postotak,EG_FEC_RNEW
2008,14.28,Postotak,EG_FEC_RNEW
2009,17.43,Postotak,EG_FEC_RNEW
2010,19.57,Postotak,EG_FEC_RNEW
2011,14.16,Postotak,EG_FEC_RNEW
2012,15.28,Postotak,EG_FEC_RNEW
2013,19.48,Postotak,EG_FEC_RNEW
2014,23.65,Postotak,EG_FEC_RNEW
2015,25.25,Postotak,EG_FEC_RNEW
2016,23.0,Postotak,EG_FEC_RNEW
2017,18.49,Postotak,EG_FEC_RNEW
2018,35.36,Postotak,EG_FEC_RNEW
2019,36.84,Postotak,EG_FEC_RNEW
2020,37.71,Postotak,EG_FEC_RNEW
