Year,SERIES,UNIT_MEASURE,Value
2018,Total deaths and disappearances recorded during migration,Number,3
2019,Total deaths and disappearances recorded during migration,Number,22
2020,Total deaths and disappearances recorded during migration,Number,22
2021,Total deaths and disappearances recorded during migration,Number,10
2022,Total deaths and disappearances recorded during migration,Number,9
2024,Total deaths and disappearances recorded during migration,Number,5
