Year,SERIES,UNIT_MEASURE,COMPOSITE_BREAKDOWN,Value
2010,Ratio of land consumption rate to population growth rate,Ratio,Banja Luka,-0.98569
2020,Ratio of land consumption rate to population growth rate,Ratio,Banja Luka,-0.02247
2010,Ratio of land consumption rate to population growth rate,Ratio,Sarajevo,-1.34887
2020,Ratio of land consumption rate to population growth rate,Ratio,Sarajevo,-0.36647
2010,Ratio of land consumption rate to population growth rate,Ratio,Tuzla,-1.27646
2020,Ratio of land consumption rate to population growth rate,Ratio,Tuzla,-0.38017
2010,Ratio of land consumption rate to population growth rate,Ratio,Zenica,-0.84804
2020,Ratio of land consumption rate to population growth rate,Ratio,Zenica,-0.06155
