Year,SERIES,UNIT_MEASURE,Value
2015,Average remittance costs of sending $200 to a receiving country as a proportion of the amount remitted (%),Percent,7.28
2017,Average remittance costs of sending $200 to a receiving country as a proportion of the amount remitted (%),Percent,6.5
2018,Average remittance costs of sending $200 to a receiving country as a proportion of the amount remitted (%),Percent,6.9
2019,Average remittance costs of sending $200 to a receiving country as a proportion of the amount remitted (%),Percent,7.61
2020,Average remittance costs of sending $200 to a receiving country as a proportion of the amount remitted (%),Percent,7.27
2021,Average remittance costs of sending $200 to a receiving country as a proportion of the amount remitted (%),Percent,6.94
2022,Average remittance costs of sending $200 to a receiving country as a proportion of the amount remitted (%),Percent,7.84
2023,Average remittance costs of sending $200 to a receiving country as a proportion of the amount remitted (%),Percent,7.37
