Year,SERIES,UNIT_MEASURE,Value
2014,Electronic waste recycling (Tonnes),TONNES,
2015,Electronic waste recycling (Tonnes),TONNES,
2016,Electronic waste recycling (Tonnes),TONNES,
2017,Electronic waste recycling (Tonnes),TONNES,
2018,Electronic waste recycling (Tonnes),TONNES,
2019,Electronic waste recycling (Tonnes),TONNES,
2014,"Electronic waste recycling, per capita (Kg)",Kilograms,
2015,"Electronic waste recycling, per capita (Kg)",Kilograms,
2016,"Electronic waste recycling, per capita (Kg)",Kilograms,
2017,"Electronic waste recycling, per capita (Kg)",Kilograms,
2018,"Electronic waste recycling, per capita (Kg)",Kilograms,
2019,"Electronic waste recycling, per capita (Kg)",Kilograms,
2014,"Electronic waste recycling, rate (%)",Percent,
2012,EN_MWT_RCYR,Percent,0.0
2014,EN_MWT_RCYR,Percent,0.0
2015,EN_MWT_RCYR,Percent,0.0
2016,EN_MWT_RCYR,Percent,0.0
2017,EN_MWT_RCYR,Percent,0.0
2014,EN_MWT_RCYV,TONNES,0.0
2015,EN_MWT_RCYV,TONNES,0.0
2016,EN_MWT_RCYV,TONNES,0.0
2017,EN_MWT_RCYV,TONNES,0.0
