Year,SERIES,UNIT_MEASURE,Value
2017,ER_H2O_IWRMD,Percent,61
2020,ER_H2O_IWRMD,Percent,53
2023,ER_H2O_IWRMD,Percent,65
2017,ER_H2O_IWRMD_EE,Percent,66
2020,ER_H2O_IWRMD_EE,Percent,60
2023,ER_H2O_IWRMD_EE,Percent,82
2017,ER_H2O_IWRMD_IP,Percent,62
2020,ER_H2O_IWRMD_IP,Percent,53
2023,ER_H2O_IWRMD_IP,Percent,49
2017,ER_H2O_IWRMD_MI,Percent,62
2020,ER_H2O_IWRMD_MI,Percent,56
2023,ER_H2O_IWRMD_MI,Percent,64
2017,ER_H2O_IWRMD_FI,Percent,53
2020,ER_H2O_IWRMD_FI,Percent,43
2023,ER_H2O_IWRMD_FI,Percent,65
