Year,Value,UNIT_MEASURE,SERIES
2017,0.0,NUMBER,Број умрлих и несталих особа приписаних катастрофама (број)
2017,0.0,NUMBER,Број умрлих и несталих особа приписаних катастрофама на 100.000 становника (број)
2017,0.0,NUMBER,Број умрлих усљед катастрофе (број)
2017,0.0,NUMBER,Број директно погођених особа приписаних катастрофама на 100.000 становника (број)
2017,0.0,NUMBER,Број озлијеђених или обољелих особа које се приписују катастрофама (број)
2017,,NUMBER,Број несталих особа због катастрофе (број)
2017,,NUMBER,Број људи погођених катастрофом (број)
2017,0.0,NUMBER,Број људи чији су оштећени станови приписани катастрофама (број)
2017,0.0,NUMBER,Број људи чији су уништени станови приписани катастрофама (број)
2017,0.0,NUMBER,"Број људи чији је егзистенција поремећена или уништена, приписана катастрофама (број)"
