Year,Value,UNIT_MEASURE,SERIES
2000,33.27056,Проценат,Просјечан удио слатководних кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%)
2001,33.27056,Проценат,Просјечан удио слатководних кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%)
2002,33.27056,Проценат,Просјечан удио слатководних кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%)
2003,33.27056,Проценат,Просјечан удио слатководних кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%)
2004,33.27056,Проценат,Просјечан удио слатководних кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%)
2005,33.27056,Проценат,Просјечан удио слатководних кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%)
2006,33.27056,Проценат,Просјечан удио слатководних кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%)
2007,75.08741,Проценат,Просјечан удио слатководних кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%)
2008,99.93722,Проценат,Просјечан удио слатководних кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%)
2009,99.93722,Проценат,Просјечан удио слатководних кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%)
2010,99.95832,Проценат,Просјечан удио слатководних кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%)
2011,99.93722,Проценат,Просјечан удио слатководних кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%)
2012,99.93722,Проценат,Просјечан удио слатководних кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%)
2013,99.93722,Проценат,Просјечан удио слатководних кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%)
2014,99.93722,Проценат,Просјечан удио слатководних кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%)
2015,99.93722,Проценат,Просјечан удио слатководних кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%)
2016,99.93722,Проценат,Просјечан удио слатководних кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%)
2017,99.93722,Проценат,Просјечан удио слатководних кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%)
2018,99.93722,Проценат,Просјечан удио слатководних кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%)
2019,99.93722,Проценат,Просјечан удио слатководних кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%)
2020,99.93722,Проценат,Просјечан удио слатководних кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%)
2021,99.93722,Проценат,Просјечан удио слатководних кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%)
2022,99.93722,Проценат,Просјечан удио слатководних кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%)
2023,99.93722,Проценат,Просјечан удио слатководних кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%)
2024,99.93722,Проценат,Просјечан удио слатководних кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%)
2000,18.30038,Проценат,Просјечан удио копнених кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%)
2001,20.67105,Проценат,Просјечан удио копнених кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%)
2002,20.67105,Проценат,Просјечан удио копнених кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%)
2003,20.67105,Проценат,Просјечан удио копнених кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%)
2004,20.67105,Проценат,Просјечан удио копнених кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%)
2005,20.67105,Проценат,Просјечан удио копнених кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%)
2006,20.67105,Проценат,Просјечан удио копнених кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%)
2007,29.70497,Проценат,Просјечан удио копнених кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%)
2008,33.61964,Проценат,Просјечан удио копнених кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%)
2009,33.61964,Проценат,Просјечан удио копнених кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%)
2010,33.61964,Проценат,Просјечан удио копнених кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%)
2011,33.61964,Проценат,Просјечан удио копнених кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%)
2012,33.61964,Проценат,Просјечан удио копнених кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%)
2013,33.61964,Проценат,Просјечан удио копнених кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%)
2014,33.61964,Проценат,Просјечан удио копнених кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%)
2015,33.61964,Проценат,Просјечан удио копнених кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%)
2016,33.61964,Проценат,Просјечан удио копнених кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%)
2017,33.61964,Проценат,Просјечан удио копнених кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%)
2018,33.61964,Проценат,Просјечан удио копнених кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%)
2019,33.61964,Проценат,Просјечан удио копнених кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%)
2020,56.7219,Проценат,Просјечан удио копнених кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%)
2021,58.71438,Проценат,Просјечан удио копнених кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%)
2022,58.71438,Проценат,Просјечан удио копнених кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%)
2023,58.71438,Проценат,Просјечан удио копнених кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%)
2024,58.71438,Проценат,Просјечан удио копнених кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%)
