Year,Value,UNIT_MEASURE,SERIES
2007,100.0,PT,Примарни државни расходи као удио у првобитно одобреном буџету
2008,95.3839,PT,Примарни државни расходи као удио у првобитно одобреном буџету
2009,124.2336,PT,Примарни државни расходи као удио у првобитно одобреном буџету
2010,99.2534,PT,Примарни државни расходи као удио у првобитно одобреном буџету
2011,96.806,PT,Примарни државни расходи као удио у првобитно одобреном буџету
2012,98.1752,PT,Примарни државни расходи као удио у првобитно одобреном буџету
2013,90.3773,PT,Примарни државни расходи као удио у првобитно одобреном буџету
2014,95.3246,PT,Примарни државни расходи као удио у првобитно одобреном буџету
2015,93.9036,PT,Примарни државни расходи као удио у првобитно одобреном буџету
2016,88.0687,PT,Примарни државни расходи као удио у првобитно одобреном буџету
2017,88.6438,PT,Примарни државни расходи као удио у првобитно одобреном буџету
2018,80.9888,PT,Примарни државни расходи као удио у првобитно одобреном буџету
2019,83.8316,PT,Примарни државни расходи као удио у првобитно одобреном буџету
2020,95.475,PT,Примарни државни расходи као удио у првобитно одобреном буџету
2021,103.0172,PT,Примарни државни расходи као удио у првобитно одобреном буџету
