Year,Value,UNIT_MEASURE,SERIES
2016,,Индеx,Индекс учинка извора података (Стуб 4 статистичких показатеља учинка) (Индекс)
2017,,Индеx,Индекс учинка извора података (Стуб 4 статистичких показатеља учинка) (Индекс)
2018,,Индеx,Индекс учинка извора података (Стуб 4 статистичких показатеља учинка) (Индекс)
2019,,Индеx,Индекс учинка извора података (Стуб 4 статистичких показатеља учинка) (Индекс)
2020,55.7833,Индеx,Индекс учинка извора података (Стуб 4 статистичких показатеља учинка) (Индекс)
2022,62.8417,Индеx,Индекс учинка извора података (Стуб 4 статистичких показатеља учинка) (Индекс)
2016,65.0,Индеx,Индекс перформанси инфраструктуре података (Стуб 5 статистичких показатеља учинка) (Индекс)
2017,65.0,Индеx,Индекс перформанси инфраструктуре података (Стуб 5 статистичких показатеља учинка) (Индекс)
2018,60.0,Индеx,Индекс перформанси инфраструктуре података (Стуб 5 статистичких показатеља учинка) (Индекс)
2019,60.0,Индеx,Индекс перформанси инфраструктуре података (Стуб 5 статистичких показатеља учинка) (Индекс)
2020,60.0,Индеx,Индекс перформанси инфраструктуре података (Стуб 5 статистичких показатеља учинка) (Индекс)
2021,80.0,Индеx,Индекс перформанси инфраструктуре података (Стуб 5 статистичких показатеља учинка) (Индекс)
2022,80.0,Индеx,Индекс перформанси инфраструктуре података (Стуб 5 статистичких показатеља учинка) (Индекс)
2022,48.6,Индеx,Индекс покривености инвентара отворених података (ОДИН)
2024,51.4,Индеx,Индекс покривености инвентара отворених података (ОДИН)
