Year,Value,UNIT_MEASURE,SERIES
2000,6.67,Мегаџула по константни америчког долара ППП БДП,Енергетски интензитет примарне енергије (мегаџула по константном паритету куповне моћи БДП-а из 2021.)
2001,5.36,Мегаџула по константни америчког долара ППП БДП,Енергетски интензитет примарне енергије (мегаџула по константном паритету куповне моћи БДП-а из 2021.)
2002,5.35,Мегаџула по константни америчког долара ППП БДП,Енергетски интензитет примарне енергије (мегаџула по константном паритету куповне моћи БДП-а из 2021.)
2003,5.14,Мегаџула по константни америчког долара ППП БДП,Енергетски интензитет примарне енергије (мегаџула по константном паритету куповне моћи БДП-а из 2021.)
2004,5.29,Мегаџула по константни америчког долара ППП БДП,Енергетски интензитет примарне енергије (мегаџула по константном паритету куповне моћи БДП-а из 2021.)
2005,5.32,Мегаџула по константни америчког долара ППП БДП,Енергетски интензитет примарне енергије (мегаџула по константном паритету куповне моћи БДП-а из 2021.)
2006,5.29,Мегаџула по константни америчког долара ППП БДП,Енергетски интензитет примарне енергије (мегаџула по константном паритету куповне моћи БДП-а из 2021.)
2007,5.0,Мегаџула по константни америчког долара ППП БДП,Енергетски интензитет примарне енергије (мегаџула по константном паритету куповне моћи БДП-а из 2021.)
2008,5.32,Мегаџула по константни америчког долара ППП БДП,Енергетски интензитет примарне енергије (мегаџула по константном паритету куповне моћи БДП-а из 2021.)
2009,5.59,Мегаџула по константни америчког долара ППП БДП,Енергетски интензитет примарне енергије (мегаџула по константном паритету куповне моћи БДП-а из 2021.)
2010,5.79,Мегаџула по константни америчког долара ППП БДП,Енергетски интензитет примарне енергије (мегаџула по константном паритету куповне моћи БДП-а из 2021.)
2011,6.31,Мегаџула по константни америчког долара ППП БДП,Енергетски интензитет примарне енергије (мегаџула по константном паритету куповне моћи БДП-а из 2021.)
2012,5.96,Мегаџула по константни америчког долара ППП БДП,Енергетски интензитет примарне енергије (мегаџула по константном паритету куповне моћи БДП-а из 2021.)
2013,5.62,Мегаџула по константни америчког долара ППП БДП,Енергетски интензитет примарне енергије (мегаџула по константном паритету куповне моћи БДП-а из 2021.)
2014,5.16,Мегаџула по константни америчког долара ППП БДП,Енергетски интензитет примарне енергије (мегаџула по константном паритету куповне моћи БДП-а из 2021.)
2015,5.1,Мегаџула по константни америчког долара ППП БДП,Енергетски интензитет примарне енергије (мегаџула по константном паритету куповне моћи БДП-а из 2021.)
2016,5.14,Мегаџула по константни америчког долара ППП БДП,Енергетски интензитет примарне енергије (мегаџула по константном паритету куповне моћи БДП-а из 2021.)
2017,5.22,Мегаџула по константни америчког долара ППП БДП,Енергетски интензитет примарне енергије (мегаџула по константном паритету куповне моћи БДП-а из 2021.)
2018,5.57,Мегаџула по константни америчког долара ППП БДП,Енергетски интензитет примарне енергије (мегаџула по константном паритету куповне моћи БДП-а из 2021.)
2019,5.23,Мегаџула по константни америчког долара ППП БДП,Енергетски интензитет примарне енергије (мегаџула по константном паритету куповне моћи БДП-а из 2021.)
2020,5.31,Мегаџула по константни америчког долара ППП БДП,Енергетски интензитет примарне енергије (мегаџула по константном паритету куповне моћи БДП-а из 2021.)
2021,5.12,Мегаџула по константни америчког долара ППП БДП,Енергетски интензитет примарне енергије (мегаџула по константном паритету куповне моћи БДП-а из 2021.)
2022,4.86,Мегаџула по константни америчког долара ППП БДП,Енергетски интензитет примарне енергије (мегаџула по константном паритету куповне моћи БДП-а из 2021.)
