Year,Value,UNIT_MEASURE,SERIES
2000,0.0,Проценат,Просjечан удио планинских кључних области биодиверзитета (КБА) покривених заштићеним подручјима (%)
2005,0.0,Проценат,Просjечан удио планинских кључних области биодиверзитета (КБА) покривених заштићеним подручјима (%)
2006,0.0,Проценат,Просjечан удио планинских кључних области биодиверзитета (КБА) покривених заштићеним подручјима (%)
2007,0.0,Проценат,Просjечан удио планинских кључних области биодиверзитета (КБА) покривених заштићеним подручјима (%)
2008,12.47799,Проценат,Просjечан удио планинских кључних области биодиверзитета (КБА) покривених заштићеним подручјима (%)
2009,12.47799,Проценат,Просjечан удио планинских кључних области биодиверзитета (КБА) покривених заштићеним подручјима (%)
2010,12.47799,Проценат,Просjечан удио планинских кључних области биодиверзитета (КБА) покривених заштићеним подручјима (%)
2011,12.47799,Проценат,Просjечан удио планинских кључних области биодиверзитета (КБА) покривених заштићеним подручјима (%)
2012,12.47799,Проценат,Просjечан удио планинских кључних области биодиверзитета (КБА) покривених заштићеним подручјима (%)
2013,12.47799,Проценат,Просjечан удио планинских кључних области биодиверзитета (КБА) покривених заштићеним подручјима (%)
2014,12.47799,Проценат,Просjечан удио планинских кључних области биодиверзитета (КБА) покривених заштићеним подручјима (%)
2015,12.47799,Проценат,Просjечан удио планинских кључних области биодиверзитета (КБА) покривених заштићеним подручјима (%)
2016,12.47799,Проценат,Просjечан удио планинских кључних области биодиверзитета (КБА) покривених заштићеним подручјима (%)
2017,12.47799,Проценат,Просjечан удио планинских кључних области биодиверзитета (КБА) покривених заштићеним подручјима (%)
2018,12.47799,Проценат,Просjечан удио планинских кључних области биодиверзитета (КБА) покривених заштићеним подручјима (%)
2019,12.47799,Проценат,Просjечан удио планинских кључних области биодиверзитета (КБА) покривених заштићеним подручјима (%)
2020,50.52469,Проценат,Просjечан удио планинских кључних области биодиверзитета (КБА) покривених заштићеним подручјима (%)
2021,61.1251,Проценат,Просjечан удио планинских кључних области биодиверзитета (КБА) покривених заштићеним подручјима (%)
2022,61.1251,Проценат,Просjечан удио планинских кључних области биодиверзитета (КБА) покривених заштићеним подручјима (%)
2023,61.1251,Проценат,Просjечан удио планинских кључних области биодиверзитета (КБА) покривених заштићеним подручјима (%)
2024,61.1251,Проценат,Просjечан удио планинских кључних области биодиверзитета (КБА) покривених заштићеним подручјима (%)
