Year,SERIES,UNIT_MEASURE,Value
2003,Укупни државни приходи (буџетска централна влада) као удио у БДП-у (%),Проценат,23.95627
2004,Укупни државни приходи (буџетска централна влада) као удио у БДП-у (%),Проценат,22.84454
2005,Укупни државни приходи (буџетска централна влада) као удио у БДП-у (%),Проценат,41.41298
2006,Укупни државни приходи (буџетска централна влада) као удио у БДП-у (%),Проценат,44.2008
2007,Укупни државни приходи (буџетска централна влада) као удио у БДП-у (%),Проценат,44.9061
2008,Укупни државни приходи (буџетска централна влада) као удио у БДП-у (%),Проценат,43.6401
2009,Укупни државни приходи (буџетска централна влада) као удио у БДП-у (%),Проценат,41.7375
2010,Укупни државни приходи (буџетска централна влада) као удио у БДП-у (%),Проценат,42.8564
2011,Укупни државни приходи (буџетска централна влада) као удио у БДП-у (%),Проценат,43.3316
2012,Укупни државни приходи (буџетска централна влада) као удио у БДП-у (%),Проценат,43.7502
2013,Укупни државни приходи (буџетска централна влада) као удио у БДП-у (%),Проценат,42.6583
2014,Укупни државни приходи (буџетска централна влада) као удио у БДП-у (%),Проценат,43.8087
2015,Укупни државни приходи (буџетска централна влада) као удио у БДП-у (%),Проценат,42.6393
2016,Укупни државни приходи (буџетска централна влада) као удио у БДП-у (%),Проценат,42.185
2017,Укупни државни приходи (буџетска централна влада) као удио у БДП-у (%),Проценат,42.3841
2018,Укупни државни приходи (буџетска централна влада) као удио у БДП-у (%),Проценат,42.4323
2019,Укупни државни приходи (буџетска централна влада) као удио у БДП-у (%),Проценат,41.9677
2020,Укупни државни приходи (буџетска централна влада) као удио у БДП-у (%),Проценат,41.5541
2021,Укупни државни приходи (буџетска централна влада) као удио у БДП-у (%),Проценат,41.0482
2022,Укупни државни приходи (буџетска централна влада) као удио у БДП-у (%),Проценат,38.5091
2003,"Укупни државни приходи, у локалној валути",Локална валута (милиони),3519.0779
2004,"Укупни државни приходи, у локалној валути",Локална валута (милиони),3654.7027
2005,"Укупни државни приходи, у локалној валути",Локална валута (милиони),7122.063
2006,"Укупни државни приходи, у локалној валути",Локална валута (милиони),8586.4407
2007,"Укупни државни приходи, у локалној валути",Локална валута (милиони),9832.6954
2008,"Укупни државни приходи, у локалној валути",Локална валута (милиони),10903.0922
2009,"Укупни државни приходи, у локалној валути",Локална валута (милиони),10342.5251
2010,"Укупни државни приходи, у локалној валути",Локална валута (милиони),10862.5909
2011,"Укупни државни приходи, у локалној валути",Локална валута (милиони),11357.0551
2012,"Укупни државни приходи, у локалној валути",Локална валута (милиони),11459.5153
2013,"Укупни државни приходи, у локалној валути",Локална валута (милиони),11408.1339
2014,"Укупни државни приходи, у локалној валути",Локална валута (милиони),11961.6905
2015,"Укупни државни приходи, у локалној валути",Локална валута (милиони),12335.0872
2016,"Укупни државни приходи, у локалној валути",Локална валута (милиони),12767.3369
2017,"Укупни државни приходи, у локалној валути",Локална валута (милиони),13479.2972
2018,"Укупни државни приходи, у локалној валути",Локална валута (милиони),14402.2588
2019,"Укупни државни приходи, у локалној валути",Локална валута (милиони),15018.0991
2020,"Укупни државни приходи, у локалној валути",Локална валута (милиони),14430.7042
2021,"Укупни државни приходи, у локалној валути",Локална валута (милиони),16052.7532
2022,"Укупни државни приходи, у локалној валути",Локална валута (милиони),18212.8922
