Year,SERIES,UNIT_MEASURE,Value
2010,Вриједност у доларима свих ресурса доступних за јачање статистичких капацитета у земљама у развоју,(текући амерички долари),5.621349
2011,Вриједност у доларима свих ресурса доступних за јачање статистичких капацитета у земљама у развоју,(текући амерички долари),6.713456
2012,Вриједност у доларима свих ресурса доступних за јачање статистичких капацитета у земљама у развоју,(текући амерички долари),4.628105
2013,Вриједност у доларима свих ресурса доступних за јачање статистичких капацитета у земљама у развоју,(текући амерички долари),11.089195
2014,Вриједност у доларима свих ресурса доступних за јачање статистичких капацитета у земљама у развоју,(текући амерички долари),5.146457
2015,Вриједност у доларима свих ресурса доступних за јачање статистичких капацитета у земљама у развоју,(текући амерички долари),3.31023
2016,Вриједност у доларима свих ресурса доступних за јачање статистичких капацитета у земљама у развоју,(текући амерички долари),1.636805
2017,Вриједност у доларима свих ресурса доступних за јачање статистичких капацитета у земљама у развоју,(текући амерички долари),2.273013
2018,Вриједност у доларима свих ресурса доступних за јачање статистичких капацитета у земљама у развоју,(текући амерички долари),0.16191
2019,Вриједност у доларима свих ресурса доступних за јачање статистичких капацитета у земљама у развоју,(текући амерички долари),1.874828
2020,Вриједност у доларима свих ресурса доступних за јачање статистичких капацитета у земљама у развоју,(текући амерички долари),1.06642
2021,Вриједност у доларима свих ресурса доступних за јачање статистичких капацитета у земљама у развоју,(текући амерички долари),3.782544
