Year,SERIES,UNIT_MEASURE,Value
2000,Укупна званична развојна помоћ (бруто исплата) за техничку сарадњу (милиони америчких долара из 2023. године),Милиони константни амерички долари,119.52539
2001,Укупна званична развојна помоћ (бруто исплата) за техничку сарадњу (милиони америчких долара из 2023. године),Милиони константни амерички долари,170.28839
2002,Укупна званична развојна помоћ (бруто исплата) за техничку сарадњу (милиони америчких долара из 2023. године),Милиони константни амерички долари,135.8804
2003,Укупна званична развојна помоћ (бруто исплата) за техничку сарадњу (милиони америчких долара из 2023. године),Милиони константни амерички долари,112.50207
2004,Укупна званична развојна помоћ (бруто исплата) за техничку сарадњу (милиони америчких долара из 2023. године),Милиони константни амерички долари,72.9443
2005,Укупна званична развојна помоћ (бруто исплата) за техничку сарадњу (милиони америчких долара из 2023. године),Милиони константни амерички долари,125.7222
2006,Укупна званична развојна помоћ (бруто исплата) за техничку сарадњу (милиони америчких долара из 2023. године),Милиони константни амерички долари,156.25368
2007,Укупна званична развојна помоћ (бруто исплата) за техничку сарадњу (милиони америчких долара из 2023. године),Милиони константни амерички долари,125.00686
2008,Укупна званична развојна помоћ (бруто исплата) за техничку сарадњу (милиони америчких долара из 2023. године),Милиони константни амерички долари,103.91298
2009,Укупна званична развојна помоћ (бруто исплата) за техничку сарадњу (милиони америчких долара из 2023. године),Милиони константни амерички долари,134.77671
2010,Укупна званична развојна помоћ (бруто исплата) за техничку сарадњу (милиони америчких долара из 2023. године),Милиони константни амерички долари,93.71438
2011,Укупна званична развојна помоћ (бруто исплата) за техничку сарадњу (милиони америчких долара из 2023. године),Милиони константни амерички долари,75.40217
2012,Укупна званична развојна помоћ (бруто исплата) за техничку сарадњу (милиони америчких долара из 2023. године),Милиони константни амерички долари,70.22853
2013,Укупна званична развојна помоћ (бруто исплата) за техничку сарадњу (милиони америчких долара из 2023. године),Милиони константни амерички долари,103.35003
2014,Укупна званична развојна помоћ (бруто исплата) за техничку сарадњу (милиони америчких долара из 2023. године),Милиони константни амерички долари,73.52987
2015,Укупна званична развојна помоћ (бруто исплата) за техничку сарадњу (милиони америчких долара из 2023. године),Милиони константни амерички долари,112.43427
2016,Укупна званична развојна помоћ (бруто исплата) за техничку сарадњу (милиони америчких долара из 2023. године),Милиони константни амерички долари,52.80163
2017,Укупна званична развојна помоћ (бруто исплата) за техничку сарадњу (милиони америчких долара из 2023. године),Милиони константни амерички долари,66.48583
2018,Укупна званична развојна помоћ (бруто исплата) за техничку сарадњу (милиони америчких долара из 2023. године),Милиони константни амерички долари,114.36868
2019,Укупна званична развојна помоћ (бруто исплата) за техничку сарадњу (милиони америчких долара из 2023. године),Милиони константни амерички долари,142.2284
2020,Укупна званична развојна помоћ (бруто исплата) за техничку сарадњу (милиони америчких долара из 2023. године),Милиони константни амерички долари,132.14342
2021,Укупна званична развојна помоћ (бруто исплата) за техничку сарадњу (милиони америчких долара из 2023. године),Милиони константни амерички долари,92.35408
2022,Укупна званична развојна помоћ (бруто исплата) за техничку сарадњу (милиони америчких долара из 2023. године),Милиони константни амерички долари,120.23179
