Year,SERIES,UNIT_MEASURE,Value
2000,Просjечан удио планинских кључних области биодиверзитета (КБА) покривених заштићеним подручјима (%),Проценат,0.0
2001,Просjечан удио планинских кључних области биодиверзитета (КБА) покривених заштићеним подручјима (%),Проценат,0.0
2002,Просjечан удио планинских кључних области биодиверзитета (КБА) покривених заштићеним подручјима (%),Проценат,0.0
2003,Просjечан удио планинских кључних области биодиверзитета (КБА) покривених заштићеним подручјима (%),Проценат,0.0
2004,Просjечан удио планинских кључних области биодиверзитета (КБА) покривених заштићеним подручјима (%),Проценат,0.0
2005,Просjечан удио планинских кључних области биодиверзитета (КБА) покривених заштићеним подручјима (%),Проценат,0.0
2006,Просjечан удио планинских кључних области биодиверзитета (КБА) покривених заштићеним подручјима (%),Проценат,0.0
2007,Просjечан удио планинских кључних области биодиверзитета (КБА) покривених заштићеним подручјима (%),Проценат,0.0
2008,Просjечан удио планинских кључних области биодиверзитета (КБА) покривених заштићеним подручјима (%),Проценат,14.28571
2009,Просjечан удио планинских кључних области биодиверзитета (КБА) покривених заштићеним подручјима (%),Проценат,14.28571
2010,Просjечан удио планинских кључних области биодиверзитета (КБА) покривених заштићеним подручјима (%),Проценат,14.28571
2011,Просjечан удио планинских кључних области биодиверзитета (КБА) покривених заштићеним подручјима (%),Проценат,14.47443
2012,Просjечан удио планинских кључних области биодиверзитета (КБА) покривених заштићеним подручјима (%),Проценат,14.47443
2013,Просjечан удио планинских кључних области биодиверзитета (КБА) покривених заштићеним подручјима (%),Проценат,14.47443
2014,Просjечан удио планинских кључних области биодиверзитета (КБА) покривених заштићеним подручјима (%),Проценат,14.47443
2015,Просjечан удио планинских кључних области биодиверзитета (КБА) покривених заштићеним подручјима (%),Проценат,14.47443
2016,Просjечан удио планинских кључних области биодиверзитета (КБА) покривених заштићеним подручјима (%),Проценат,14.47443
2017,Просjечан удио планинских кључних области биодиверзитета (КБА) покривених заштићеним подручјима (%),Проценат,14.47443
2018,Просjечан удио планинских кључних области биодиверзитета (КБА) покривених заштићеним подручјима (%),Проценат,14.47443
2019,Просjечан удио планинских кључних области биодиверзитета (КБА) покривених заштићеним подручјима (%),Проценат,14.47443
2020,Просjечан удио планинских кључних области биодиверзитета (КБА) покривених заштићеним подручјима (%),Проценат,14.47443
2021,Просjечан удио планинских кључних области биодиверзитета (КБА) покривених заштићеним подручјима (%),Проценат,14.47443
