Year,SERIES,UNIT_MEASURE,Value
2007,Примарни државни расходи као удио у првобитно одобреном буџету,PT,100.0
2008,Примарни државни расходи као удио у првобитно одобреном буџету,PT,95.3839
2009,Примарни државни расходи као удио у првобитно одобреном буџету,PT,124.2336
2010,Примарни државни расходи као удио у првобитно одобреном буџету,PT,99.2534
2011,Примарни државни расходи као удио у првобитно одобреном буџету,PT,96.806
2012,Примарни државни расходи као удио у првобитно одобреном буџету,PT,98.1752
2013,Примарни државни расходи као удио у првобитно одобреном буџету,PT,90.3773
2014,Примарни државни расходи као удио у првобитно одобреном буџету,PT,95.3246
2015,Примарни државни расходи као удио у првобитно одобреном буџету,PT,93.9036
2016,Примарни државни расходи као удио у првобитно одобреном буџету,PT,88.0687
2017,Примарни државни расходи као удио у првобитно одобреном буџету,PT,88.6438
2018,Примарни државни расходи као удио у првобитно одобреном буџету,PT,80.9888
2019,Примарни државни расходи као удио у првобитно одобреном буџету,PT,83.8316
2020,Примарни државни расходи као удио у првобитно одобреном буџету,PT,95.475
2021,Примарни државни расходи као удио у првобитно одобреном буџету,PT,103.0172
