Year,SERIES,UNIT_MEASURE,Value
2017,ER_H2O_IWRMD,Проценат,61
2020,ER_H2O_IWRMD,Проценат,53
2023,ER_H2O_IWRMD,Проценат,65
2017,ER_H2O_IWRMD_EE,Проценат,66
2020,ER_H2O_IWRMD_EE,Проценат,60
2023,ER_H2O_IWRMD_EE,Проценат,82
2017,ER_H2O_IWRMD_IP,Проценат,62
2020,ER_H2O_IWRMD_IP,Проценат,53
2023,ER_H2O_IWRMD_IP,Проценат,49
2017,ER_H2O_IWRMD_MI,Проценат,62
2020,ER_H2O_IWRMD_MI,Проценат,56
2023,ER_H2O_IWRMD_MI,Проценат,64
2017,ER_H2O_IWRMD_FI,Проценат,53
2020,ER_H2O_IWRMD_FI,Проценат,43
2023,ER_H2O_IWRMD_FI,Проценат,65
