Year,SERIES,UNIT_MEASURE,Value
2001,Просјечан удио копнених кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%),Проценат,20.67105
2002,Просјечан удио копнених кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%),Проценат,20.67105
2003,Просјечан удио копнених кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%),Проценат,20.67105
2004,Просјечан удио копнених кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%),Проценат,20.67105
2005,Просјечан удио копнених кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%),Проценат,20.67105
2006,Просјечан удио копнених кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%),Проценат,20.67105
2007,Просјечан удио копнених кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%),Проценат,29.70497
2008,Просјечан удио копнених кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%),Проценат,33.61964
2009,Просјечан удио копнених кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%),Проценат,33.61964
2010,Просјечан удио копнених кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%),Проценат,33.61964
2011,Просјечан удио копнених кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%),Проценат,33.61964
2012,Просјечан удио копнених кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%),Проценат,33.61964
2013,Просјечан удио копнених кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%),Проценат,33.61964
2014,Просјечан удио копнених кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%),Проценат,33.61964
2015,Просјечан удио копнених кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%),Проценат,33.61964
2016,Просјечан удио копнених кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%),Проценат,33.61964
2017,Просјечан удио копнених кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%),Проценат,33.61964
2018,Просјечан удио копнених кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%),Проценат,33.61964
2019,Просјечан удио копнених кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%),Проценат,33.61964
2020,Просјечан удио копнених кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%),Проценат,56.7219
2021,Просјечан удио копнених кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%),Проценат,58.71438
2022,Просјечан удио копнених кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%),Проценат,58.71438
2023,Просјечан удио копнених кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%),Проценат,58.71438
2024,Просјечан удио копнених кључних подручја биодиверзитета (КБА) покривених заштићеним подручјима (%),Проценат,58.71438
