Year,SERIES,UNIT_MEASURE,Value
2015,ER_CBD_PTYPGRFA,NUMBER,0
2018,ER_CBD_PTYPGRFA,NUMBER,0
2020,ER_CBD_PTYPGRFA,NUMBER,0
2022,ER_CBD_PTYPGRFA,NUMBER,0
2023,ER_CBD_PTYPGRFA,NUMBER,0
2024,ER_CBD_PTYPGRFA,NUMBER,0
2025,ER_CBD_PTYPGRFA,NUMBER,0
2021,ER_CBD_NAGOYA,NUMBER,0
2022,ER_CBD_NAGOYA,NUMBER,0
2023,ER_CBD_NAGOYA,NUMBER,0
2024,ER_CBD_NAGOYA,NUMBER,0
2025,ER_CBD_NAGOYA,NUMBER,0
2016,ER_CBD_ORSPGRFA,NUMBER,0
2017,ER_CBD_ORSPGRFA,NUMBER,0
2018,ER_CBD_ORSPGRFA,NUMBER,0
2020,ER_CBD_ORSPGRFA,NUMBER,0
2022,ER_CBD_ORSPGRFA,NUMBER,0
2023,ER_CBD_ORSPGRFA,NUMBER,0
2024,ER_CBD_ORSPGRFA,NUMBER,0
2025,ER_CBD_ORSPGRFA,NUMBER,0
2021,ER_CBD_ABSCLRHS,NUMBER,0
2022,ER_CBD_ABSCLRHS,NUMBER,0
2023,ER_CBD_ABSCLRHS,NUMBER,0
2024,ER_CBD_ABSCLRHS,NUMBER,0
2025,ER_CBD_ABSCLRHS,NUMBER,0
2015,ER_CBD_SMTA,NUMBER,2
2018,ER_CBD_SMTA,NUMBER,2
2020,ER_CBD_SMTA,NUMBER,2
2022,ER_CBD_SMTA,NUMBER,3
2023,ER_CBD_SMTA,NUMBER,3
2024,ER_CBD_SMTA,NUMBER,4
2025,ER_CBD_SMTA,NUMBER,5
