Year,SERIES,UNIT_MEASURE,Value
2000,TX_EXP_GBMRCH,PT,0.01657
2001,TX_EXP_GBMRCH,PT,0.01666
2002,TX_EXP_GBMRCH,PT,0.01547
2003,TX_EXP_GBMRCH,PT,0.01765
2004,TX_EXP_GBMRCH,PT,0.01943
2005,TX_EXP_GBMRCH,PT,0.02285
2006,TX_EXP_GBMRCH,PT,0.0274
2007,TX_EXP_GBMRCH,PT,0.02961
2008,TX_EXP_GBMRCH,PT,0.03109
2009,TX_EXP_GBMRCH,PT,0.03149
2010,TX_EXP_GBMRCH,PT,0.03139
2011,TX_EXP_GBMRCH,PT,0.03190
2012,TX_EXP_GBMRCH,PT,0.02789
2013,TX_EXP_GBMRCH,PT,0.03002
2014,TX_EXP_GBMRCH,PT,0.03099
2015,TX_EXP_GBMRCH,PT,0.03078
2016,TX_EXP_GBMRCH,PT,0.03320
2017,TX_EXP_GBMRCH,PT,0.03609
2018,TX_EXP_GBMRCH,PT,0.03674
2019,TX_EXP_GBMRCH,PT,0.03460
2020,TX_EXP_GBMRCH,PT,0.03488
2021,TX_EXP_GBMRCH,PT,0.03864
2022,TX_EXP_GBMRCH,PT,0.03886
2023,TX_EXP_GBMRCH,PT,0.03865
2023,TX_EXP_GBMRCH,PT,0.03635
2000,TX_EXP_GBSVR,PT,0.02957
2001,TX_EXP_GBSVR,PT,0.03257
2002,TX_EXP_GBSVR,PT,0.03208
2003,TX_EXP_GBSVR,PT,0.03802
2004,TX_EXP_GBSVR,PT,0.03751
2005,TX_EXP_GBSVR,PT,0.03665
2006,TX_EXP_GBSVR,PT,0.03746
2007,TX_EXP_GBSVR,PT,0.04951
2008,TX_EXP_GBSVR,PT,0.04968
2009,TX_EXP_GBSVR,PT,0.04751
2010,TX_EXP_GBSVR,PT,0.04257
2011,TX_EXP_GBSVR,PT,0.03764
2012,TX_EXP_GBSVR,PT,0.03412
2013,TX_EXP_GBSVR,PT,0.03289
2014,TX_EXP_GBSVR,PT,0.03139
2015,TX_EXP_GBSVR,PT,0.03312
2016,TX_EXP_GBSVR,PT,0.03478
2017,TX_EXP_GBSVR,PT,0.03578
2018,TX_EXP_GBSVR,PT,0.03734
2019,TX_EXP_GBSVR,PT,0.03712
2020,TX_EXP_GBSVR,PT,0.02842
2021,TX_EXP_GBSVR,PT,0.03825
2022,TX_EXP_GBSVR,PT,0.04112
2023,TX_EXP_GBSVR,PT,0.04408
2024,TX_EXP_GBSVR,PT,0.04221
2000,TX_IMP_GBMRCH,PT,0.047811
2001,TX_IMP_GBMRCH,PT,0.052329
2002,TX_IMP_GBMRCH,PT,0.058126
2003,TX_IMP_GBMRCH,PT,0.061719
2004,TX_IMP_GBMRCH,PT,0.062411
2005,TX_IMP_GBMRCH,PT,0.06548
2006,TX_IMP_GBMRCH,PT,0.05933
2007,TX_IMP_GBMRCH,PT,0.068163
2008,TX_IMP_GBMRCH,PT,0.07391
2009,TX_IMP_GBMRCH,PT,0.068795
2010,TX_IMP_GBMRCH,PT,0.05975
2011,TX_IMP_GBMRCH,PT,0.05991
2012,TX_IMP_GBMRCH,PT,0.05368
2013,TX_IMP_GBMRCH,PT,0.05429
2014,TX_IMP_GBMRCH,PT,0.05762
2015,TX_IMP_GBMRCH,PT,0.053727
2016,TX_IMP_GBMRCH,PT,0.056445
2017,TX_IMP_GBMRCH,PT,0.058462
2018,TX_IMP_GBMRCH,PT,0.058712
2019,TX_IMP_GBMRCH,PT,0.05775
2020,TX_IMP_GBMRCH,PT,0.05522
2021,TX_IMP_GBMRCH,PT,0.05765
2022,TX_IMP_GBMRCH,PT,0.0599
2023,TX_IMP_GBMRCH,PT,0.0632
2024,TX_IMP_GBMRCH,PT,0.06394
2000,TX_IMP_GBSVR,PT,0.01732
2001,TX_IMP_GBSVR,PT,0.01750
2002,TX_IMP_GBSVR,PT,0.01880
2003,TX_IMP_GBSVR,PT,0.02059
2004,TX_IMP_GBSVR,PT,0.01939
2005,TX_IMP_GBSVR,PT,0.01653
2006,TX_IMP_GBSVR,PT,0.01571
2007,TX_IMP_GBSVR,PT,0.01412
2008,TX_IMP_GBSVR,PT,0.01497
2009,TX_IMP_GBSVR,PT0.017921
2010,TX_IMP_GBSVR,PT,0.01387
2011,TX_IMP_GBSVR,PT,0.01280
2012,TX_IMP_GBSVR,PT,0.01136
2013,TX_IMP_GBSVR,PT,0.01088
2014,TX_IMP_GBSVR,PT,0.01019
2015,TX_IMP_GBSVR,PT,0.01154
2016,TX_IMP_GBSVR,PT,0.01188
2017,TX_IMP_GBSVR,PT,0.01227
2018,TX_IMP_GBSVR,PT,0.01255
2019,TX_IMP_GBSVR,PT,0.01262
2020,TX_IMP_GBSVR,PT,0.01101
2021,TX_IMP_GBSVR,PT,0.01262
2022,TX_IMP_GBSVR,PT,0.01335
2023,TX_IMP_GBSVR,PT,0.015026
2024,TX_IMP_GBSVR,PT,0.016078

