Year,SERIES,UNIT_MEASURE,Value
2000,IT_USE_II99,PER_100_POP,1.083
2001,IT_USE_II99,PER_100_POP,1.201
2002,IT_USE_II99,PER_100_POP,2.648
2003,IT_USE_II99,PER_100_POP,3.965
2004,IT_USE_II99,PER_100_POP,15.469
2005,IT_USE_II99,PER_100_POP,21.327
2006,IT_USE_II99,PER_100_POP,25.122
2007,IT_USE_II99,PER_100_POP,27.920
2008,IT_USE_II99,PER_100_POP,34.660
2009,IT_USE_II99,PER_100_POP,37.740
2010,IT_USE_II99,PER_100_POP,42.750
2011,IT_USE_II99,PER_100_POP,43.888
2012,IT_USE_II99,PER_100_POP,45.065
2013,IT_USE_II99,PER_100_POP,48.521
2014,IT_USE_II99,PER_100_POP,49.918
2015,IT_USE_II99,PER_100_POP,52.600
2016,IT_USE_II99,PER_100_POP,60.257
2017,IT_USE_II99,PER_100_POP,64.892
2018,IT_USE_II99,PER_100_POP,70.120
