Year,SERIES,UNIT_MEASURE,Value
2000,DC_FTA_TOTAL,CON_USD_M,119.52539
2001,DC_FTA_TOTAL,CON_USD_M,170.28839
2002,DC_FTA_TOTAL,CON_USD_M,135.8804
2003,DC_FTA_TOTAL,CON_USD_M,112.50207
2004,DC_FTA_TOTAL,CON_USD_M,72.9443
2005,DC_FTA_TOTAL,CON_USD_M,125.7222
2006,DC_FTA_TOTAL,CON_USD_M,156.25368
2007,DC_FTA_TOTAL,CON_USD_M,125.00686
2008,DC_FTA_TOTAL,CON_USD_M,103.91298
2009,DC_FTA_TOTAL,CON_USD_M,134.77671
2010,DC_FTA_TOTAL,CON_USD_M,93.71438
2011,DC_FTA_TOTAL,CON_USD_M,75.40217
2012,DC_FTA_TOTAL,CON_USD_M,70.22853
2013,DC_FTA_TOTAL,CON_USD_M,103.35003
2014,DC_FTA_TOTAL,CON_USD_M,73.52987
2015,DC_FTA_TOTAL,CON_USD_M,112.43427
2016,DC_FTA_TOTAL,CON_USD_M,52.80163
2017,DC_FTA_TOTAL,CON_USD_M,66.48583
2018,DC_FTA_TOTAL,CON_USD_M,114.36868
2019,DC_FTA_TOTAL,CON_USD_M,142.2284
2020,DC_FTA_TOTAL,CON_USD_M,132.14342
2021,DC_FTA_TOTAL,CON_USD_M,92.35408
2022,DC_FTA_TOTAL,CON_USD_M,120.23179
