Year,SERIES,UNIT_MEASURE,Value
2000,AG_LND_FRSTN,HA_TH,2111.65
2010,AG_LND_FRSTN,HA_TH,2102.66
2015,AG_LND_FRSTN,HA_TH,2160.5
2016,AG_LND_FRSTN,HA_TH,2176.51
2017,AG_LND_FRSTN,HA_TH,2187.91
2018,AG_LND_FRSTN,HA_TH,2187.91
2019,AG_LND_FRSTN,HA_TH,2187.91
2020,AG_LND_FRSTN,HA_TH,2187.91
2000,AG_LND_FRST,PT,41.24316
2010,AG_LND_FRST,PT,41.06758
2015,AG_LND_FRST,PT,42.19727
2016,AG_LND_FRST,PT,42.50996
2017,AG_LND_FRST,PT,42.73262
2018,AG_LND_FRST,PT,42.73262
2019,AG_LND_FRST,PT,42.73262
2020,AG_LND_FRST,PT,42.73262
2020,AG_LND_TOTL,HA_TH,5120
2010,AG_LND_TOTL,HA_TH,5120
2015,AG_LND_TOTL,HA_TH,5120
2016,AG_LND_TOTL,HA_TH,5120
2017,AG_LND_TOTL,HA_TH,5120
2018,AG_LND_TOTL,HA_TH,5120
2019,AG_LND_TOTL,HA_TH,5120
2020,AG_LND_TOTL,HA_TH,5120
