Year,SERIES,UNIT_MEASURE,Value
2010,AG_FPA_CFPI,IX,-1.13
2011,AG_FPA_CFPI,IX,0.41
2012,AG_FPA_CFPI,IX,-0.19
2013,AG_FPA_CFPI,IX,-0.42
2014,AG_FPA_CFPI,IX,-0.59
2015,AG_FPA_CFPI,IX,-0.025
2016,AG_FPA_CFPI,IX,-0.04
2017,AG_FPA_CFPI,IX,0.31
2018,AG_FPA_CFPI,IX,-0.59
2019,AG_FPA_CFPI,IX,0.31
2020,AG_FPA_CFPI,IX,1.12
2021,AG_FPA_CFPI,IX,0.77
