Year,SERIES,UNIT_MEASURE,SEX,Value
2010,IU_COR_BRIB,PT,BOTHSEX,20.7
2015,IU_COR_BRIB,PT,BOTHSEX,24.2
2010,IU_COR_BRIB,PT,F,18.2
2010,IU_COR_BRIB,PT,M,23.2
